source,created,psid,time_sec_0a,ip_address,browser,zip_code,user_car_1,mc_car_year_1,is_bev_1,user_car_2,mc_car_year_2,is_bev_2,time_sec_0b,user_car_planned,mc_car_year_planned,time_sec_1,user_bev,mc_car_number,has_bev,plan_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_sec_2,time_2_created,time_2_ended,smc_respID,mc_smc_0,mc_smc_1,mc_smc_2,mc_smc_3,mc_smc_4,mc_smc_5,mc_smc_6,smc_all_same,time_sec_3,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_sec_4a,mc_v2g,mc_v2g_charger,txt_v2g_pay,completion_code,txt_feedback_1,time_sec_4b,time_4b_created,time_4b_ended,v2g_respID,mc_v2g_1,mc_v2g_2,mc_v2g_3,mc_v2g_4,mc_v2g_5,mc_v2g_6,v2g_all_same,txt_feedback_2,smc_speeding,v2g_speeding
social,2024-07-05T11:51:41Z,NA,751,96.81.162.162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",94203,bmw_i_3,2021,yes,NA_NA,NA,no,NA,NA,NA,1535,bmw_i_3,1,yes,NA,100,yes,by_car,5,10_to_30,shared_garage,NA,yes,350,app,NA,yes,350,yes,3,3_to_5,no,NA,NA,6428,2024-07-05T12:29:47Z,2024-07-05T14:16:55Z,3696,1,2,2,1,1,2,2,no,592,very,1989,female,black,NA,degree_bs,NA,employed_under40,republican,detached,NA,own,4,250_to_300,198,yes,yes,300,986740,NA,206,2024-07-05T14:30:05Z,2024-07-05T14:33:31Z,3421,2,1,1,1,2,2,no,.,no,no
social,2024-07-05T23:47:07Z,NA,505336,107.77.228.196,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPad8,10;FBMD/iPad;FBSN/iPadOS;FBSV/17.5.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/618977516]",92805,lucid_air,2023,yes,mini_cooper,2023,no,NA,NA,NA,197,lucid_air,2,yes,NA,450,no,NA,NA,below_10,private_garage,NA,yes,400,no,NA,yes,400,yes,1,5_to_8,no,NA,NA,222,2024-07-11T20:12:41Z,2024-07-11T20:16:23Z,4443,3,3,3,1,3,3,3,no,96,believe,1963,male,white,NA,degree_grad,NA,retired,republican,condo,NA,own,1,100_to_150,82,yes,yes,300,190916,NA,202,2024-07-11T20:19:22Z,2024-07-11T20:22:44Z,2330,2,2,2,2,1,2,no,NA,no,no
social,2024-07-06T03:13:24Z,NA,73,108.28.89.54,"Mozilla/5.0 (iPad; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 Instagram 337.0.2.24.92 (iPad14,2; iPadOS 17_5_1; en_US; en; scale=2.00; 750x1334; 614064327) NW/3",20818,rivian_r_1_s,2024,yes,bmw_i_3,2015,yes,NA,NA,NA,178,rivian_r_1_s,2,yes,NA,300,yes,"by_car, by_walk",3,below_10,private_garage,NA,no,350,app,NA,yes,350,yes,7,more_than_8,no,NA,NA,321,2024-07-06T03:17:38Z,2024-07-06T03:22:59Z,2152,2,1,1,1,2,1,1,no,60,very,1975,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,over_400,57,yes,yes,500,717202,NA,232,2024-07-06T03:24:57Z,2024-07-06T03:28:49Z,979,1,2,2,2,2,1,no,NA,no,no
social,2024-07-06T06:12:56Z,NA,103,76.25.203.65,"Mozilla/5.0 (Linux; Android 14; SM-G991U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",80123,volkswagen_id_4,2024,yes,ram_1500,2019,no,NA,NA,NA,174,volkswagen_id_4,3,yes,NA,250,yes,by_car,5,10_to_30,private_garage,NA,yes,250,smc,Xcel energy ev tou,yes,250,yes,5,3_to_5,yes,2,less_than_3,392,2024-07-06T06:17:34Z,2024-07-06T06:24:06Z,2762,2,2,2,2,2,2,1,no,73,believe,1965,male,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,4,150_to_200,38,yes,no,NA,929400,NA,167,2024-07-06T06:26:00Z,2024-07-06T06:28:47Z,1258,2,2,1,2,1,2,no,NA,no,no
social,2024-07-06T06:20:17Z,NA,63,70.163.157.194,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",85249,tesla_model_3,2020,yes,NA_NA,NA,no,NA,NA,NA,211,tesla_model_3,1,yes,NA,300,yes,by_car,5,31_to_50,private_garage,NA,no,300,no,NA,yes,300,yes,2,5_to_8,yes,5,less_than_3,413,2024-07-06T06:24:52Z,2024-07-06T06:31:45Z,1904,2,2,1,2,2,1,1,no,102,very,1976,male,white,NA,hs,NA,employed_over40,democratic,detached,NA,own,4,150_to_200,81,yes,yes,50,882198,NA,347,2024-07-06T06:34:49Z,2024-07-06T06:40:36Z,818,2,1,2,2,2,2,no,NA,no,no
social,2024-07-06T06:29:05Z,NA,50,207.153.17.41,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",55406,chevrolet_bolt_ev,2021,yes,NA_NA,NA,no,NA,NA,NA,125,chevrolet_bolt_ev,1,yes,NA,250,no,NA,NA,below_10,driveway,NA,yes,250,no,NA,no,250,yes,3,more_than_8,no,NA,NA,322,2024-07-06T06:32:01Z,2024-07-06T06:37:23Z,1481,2,1,1,1,2,2,1,no,65,very,1971,non_bi,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,2,100_to_150,47,yes,yes,400,521707,NA,429,2024-07-06T06:39:17Z,2024-07-06T06:46:26Z,836,1,2,1,1,2,2,no,We use our car a few times a week for short errands and for longer trips that require a full charge a few times a month. Very interested in shaving the peak of grid loads with v2g charging.,no,no
social,2024-07-06T06:57:34Z,NA,66,75.111.7.72,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone15,4;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",95503,volkswagen_id_4,2024,yes,ford_transit_passenger_van,2017,no,NA,NA,NA,144,volkswagen_id_4,2,yes,NA,250,yes,by_walk,NA,below_10,driveway,NA,not_sure,300,app,NA,yes,300,yes,1,5_to_8,no,NA,NA,360,2024-07-06T07:01:04Z,2024-07-06T07:07:04Z,4151,2,2,1,1,3,2,1,no,53,very,1963,female,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,2,100_to_150,45,yes,no,NA,136828,NA,182,2024-07-06T07:08:44Z,2024-07-06T07:11:46Z,3106,2,2,1,3,2,3,no,NA,no,no
social,2024-07-06T07:26:11Z,NA,106,70.181.224.53,"Mozilla/5.0 (Linux; Android 14; Pixel 6 Pro Build/AP1A.240405.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.133 Mobile Safari/537.36 Instagram 338.0.0.31.95 Android (34/14; 560dpi; 1440x2891; Google/google; Pixel 6 Pro; raven; raven; en_US; 618061866)",92081,tesla_model_y,2024,yes,ford_ranger,2000,no,NA,NA,NA,185,tesla_model_y,2,yes,NA,300,yes,by_car,5,10_to_30,driveway,NA,yes,350,app,NA,yes,350,yes,3,more_than_8,no,NA,NA,487,2024-07-06T07:31:03Z,2024-07-06T07:39:10Z,1497,2,1,1,2,1,2,1,no,97,very,1977,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,2,250_to_300,30,yes,yes,400,222048,NA,215,2024-07-06T07:41:17Z,2024-07-06T07:44:52Z,2998,1,1,1,2,1,2,no,NA,no,no
social,2024-07-06T08:40:01Z,NA,83,96.35.38.40,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E236 Instagram 337.0.2.24.92 (iPhone16,1; iOS 17_4_1; en_US; en; scale=3.00; 1179x2556; 614064327)",63021,tesla_model_s,2017,yes,volvo_xc_90,2007,no,NA,NA,NA,145,tesla_model_s,2,yes,NA,300,yes,by_car,4,10_to_30,private_garage,NA,yes,200,no,NA,yes,200,yes,7,more_than_8,no,NA,NA,551,2024-07-06T08:43:51Z,2024-07-06T08:53:02Z,2149,2,2,1,2,2,2,1,no,68,very,1968,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,3,250_to_300,224,yes,yes,400,383660,NA,177,2024-07-06T08:57:54Z,2024-07-06T09:00:51Z,2351,2,2,1,2,1,1,no,NA,no,no
social,2024-07-06T09:27:56Z,NA,117,184.92.183.246,"Mozilla/5.0 (Linux; Android 14; SM-S926U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",78028,ford_mustang_mach_e,2023,yes,nissan_rogue,2017,no,NA,NA,NA,223,ford_mustang_mach_e,2,yes,NA,250,yes,by_car,4,over_100,private_garage,NA,no,250,app,NA,yes,250,yes,6,more_than_8,no,NA,NA,304,2024-07-06T09:33:37Z,2024-07-06T09:38:41Z,4536,2,1,1,3,3,2,3,no,108,believe,1973,male,hispanic,NA,degree_grad,NA,employed_over40,prefer_not_say,detached,NA,own,3,100_to_150,60,yes,no,NA,130333,NA,156,2024-07-06T09:41:29Z,2024-07-06T09:44:05Z,2324,3,3,3,3,3,2,no,NA,no,no
social,2024-07-06T20:08:16Z,NA,70,107.115.120.14,"Mozilla/5.0 (Linux; Android 14; SM-S928U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",95818,bmw_i_3,2019,yes,lexus_rx_400_h,2007,no,NA,NA,NA,150,bmw_i_3,2,yes,NA,100,yes,by_car,5,51_to_100,driveway,NA,not_sure,150,no,NA,no,150,yes,2,more_than_8,yes,3,5_to_8,320,2024-07-06T20:11:56Z,2024-07-06T20:17:16Z,92,2,2,1,1,1,2,1,no,71,believe,1981,male,white,NA,college_some,NA,employed_over40,democratic,detached,NA,own,2,150_to_200,26,yes,yes,900,234099,NA,156,2024-07-06T20:18:53Z,2024-07-06T20:21:29Z,3795,1,1,2,3,2,3,no,NA,no,no
social,2024-07-06T21:45:40Z,NA,86,172.56.109.50,"Mozilla/5.0 (Linux; Android 14; SM-S918U1 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/472.0.0.7.79;]",98550,ford_f_150_lightning,2023,yes,honda_cr_v,2018,no,NA,NA,NA,211,ford_f_150_lightning,2,yes,NA,300,no,NA,NA,over_100,driveway,NA,not_sure,250,app,NA,yes,250,yes,7,more_than_8,yes,4,less_than_3,414,2024-07-06T21:50:38Z,2024-07-06T21:57:32Z,383,2,2,1,3,3,2,1,no,100,very,1966,female,white,NA,college_some,NA,employed_over40,democratic,detached,NA,own,2,100_to_150,64,yes,yes,500,361810,NA,392,2024-07-06T22:00:16Z,2024-07-06T22:06:48Z,453,1,3,1,1,2,2,no,"I'm not sure about the cost on the two way thing - if it allows you to also shut down the grid connection to power your home with your EV during a power outage, I'd be interested. It is only to return power to the grid during peak need, I'd need more persuasion to absorb the cost. The longer it's would take to ""earn out"" the more I'd expect the utility to absorb some or all of the cost.",no,no
social,2024-07-06T21:53:44Z,NA,117,172.56.152.25,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/126.0.6478.153 Mobile/15E148 Safari/604.1",97224,kia_ev_6,2022,yes,volkswagen_id_4,2022,yes,NA,NA,NA,295,kia_ev_6,2,yes,NA,250,yes,by_car,3,10_to_30,private_garage,NA,yes,250,app,NA,yes,250,yes,3,less_than_3,no,NA,NA,329,2024-07-06T22:00:37Z,2024-07-06T22:06:06Z,1737,2,2,1,1,1,2,1,no,165,very,1970,male,white,NA,degree_bs,NA,employed_under40,democratic,detached,NA,own,4,150_to_200,84,yes,no,NA,700422,NA,167,2024-07-06T22:10:16Z,2024-07-06T22:13:03Z,2502,2,2,1,1,2,2,no,None.,no,no
social,2024-07-06T22:01:44Z,NA,62,136.53.72.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619596583]",35748,tesla_model_3,2018,yes,ford_escape_plug_in_hybrid,2022,no,NA,NA,NA,223,tesla_model_3,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,300,app,NA,yes,300,yes,3,more_than_8,no,NA,NA,488,2024-07-06T22:06:29Z,2024-07-06T22:14:37Z,3551,2,2,1,2,1,1,1,no,78,very,1982,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,200_to_250,68,yes,yes,1000,399182,NA,198,2024-07-06T22:17:04Z,2024-07-06T22:20:22Z,3048,1,2,2,2,1,1,no,NA,no,no
social,2024-07-06T22:20:22Z,NA,84,107.122.173.65,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/470.1.0.43.103;FBBV/617058003;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/618056652]",54452,ford_mustang_mach_e,2023,yes,ford_f_250_super_duty,1995,no,NA,NA,NA,140,ford_mustang_mach_e,2,yes,NA,250,yes,by_car,4,10_to_30,private_garage,NA,no,300,app,NA,yes,300,yes,2,less_than_3,yes,3,3_to_5,266,2024-07-06T22:24:07Z,2024-07-06T22:28:33Z,3617,2,1,2,1,2,2,1,no,93,very,1966,male,white,NA,degree_associate,NA,employed_over40,democratic,detached,NA,own,2,100_to_150,50,yes,yes,500,785487,NA,170,2024-07-06T22:30:56Z,2024-07-06T22:33:46Z,2483,1,2,1,1,2,2,no,NA,no,no
social,2024-07-06T23:09:40Z,NA,74,24.128.228.176,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G5061c [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone16,1;FBMD/iPhone;FBSN/iOS;FBSV/17.6;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619401499]",48176,tesla_model_s,2015,yes,honda_odyssey,2012,no,NA,NA,NA,197,tesla_model_s,3,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,300,smc,Wevegrid,yes,300,yes,7,more_than_8,no,NA,NA,87559,2024-07-06T23:14:11Z,2024-07-07T23:33:30Z,64,2,1,2,1,1,2,1,no,92,very,1977,male,white,NA,degree_bs,NA,employed_under40,democratic,detached,NA,own,4,250_to_300,83,yes,no,NA,896593,NA,215,2024-07-07T23:36:25Z,2024-07-07T23:40:00Z,362,1,1,2,2,1,2,no,NA,no,no
social,2024-07-07T01:41:49Z,NA,152,174.196.198.61,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/469.0.0.36.102;FBBV/612967364;FBDV/iPad13,6;FBMD/iPad;FBSN/iPadOS;FBSV/17.5.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/617002225]",02540,volkswagen_id_4,2024,yes,subaru_forester,2022,no,NA,NA,NA,291,volkswagen_id_4,2,yes,NA,250,yes,by_car,5,51_to_100,driveway,NA,yes,300,app,NA,yes,300,no,NA,NA,yes,2,5_to_8,285,2024-07-07T01:49:12Z,2024-07-07T01:53:57Z,3874,2,1,2,1,1,2,1,no,109,believe,1962,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,3,prefer_not_say,150,yes,yes,200,247102,NA,385,2024-07-07T01:58:16Z,2024-07-07T02:04:41Z,1758,2,1,2,2,1,3,no,I just got my EV 2 weeks ago.  I’ve been underwhelmed by some of the charging stations that say level 2 and take 39 hours to fully charge!  I’ve had to wait for a spot at the level 3 charger and I’ve finally got a contractor to install the charger.  Batteries need a longer range and the charging network is not ready for prime time.,no,no
social,2024-07-07T03:30:16Z,NA,61,174.228.35.209,"Mozilla/5.0 (Linux; Android 14; SM-S916U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.130 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/470.0.0.61.82;]",50023,chevrolet_bolt_ev,2022,yes,chrysler_pacifica,2018,no,NA,NA,NA,82,chevrolet_bolt_ev,2,yes,NA,250,yes,by_car,5,10_to_30,driveway,NA,no,250,no,NA,yes,250,yes,4,5_to_8,no,NA,NA,434,2024-07-07T03:32:41Z,2024-07-07T03:39:55Z,1527,2,1,2,2,1,1,3,no,54,very,1988,male,white,NA,degree_grad,NA,employed_under40,democratic,detached,NA,own,4,150_to_200,30,yes,no,NA,154916,NA,324,2024-07-07T03:41:19Z,2024-07-07T03:46:43Z,61,3,3,3,1,1,3,no,NA,no,no
social,2024-07-07T04:19:43Z,NA,64,68.60.89.153,Mozilla/5.0 (Android 13; Mobile; rv:127.0) Gecko/127.0 Firefox/127.0,48198,chevrolet_bolt_ev,2019,yes,volkswagen_golf,2011,no,NA,NA,NA,128,chevrolet_bolt_ev,2,yes,NA,250,no,NA,NA,below_10,driveway,NA,yes,250,no,NA,yes,250,yes,4,5_to_8,no,NA,NA,209,2024-07-07T04:22:56Z,2024-07-07T04:26:25Z,3051,2,1,3,3,3,2,3,no,69,very,1980,male,white,NA,degree_bs,NA,employed_under40,democratic,detached,NA,own,2,100_to_150,35,yes,no,NA,221909,NA,180,2024-07-07T04:28:10Z,2024-07-07T04:31:10Z,882,3,1,3,1,3,3,no,NA,no,no
social,2024-07-07T04:30:44Z,NA,749,74.76.51.140,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone14,6;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619401499]",12302,kia_niro_ev,2020,yes,volkswagen_jetta,2017,no,NA,NA,NA,151,kia_niro_ev,2,yes,NA,250,yes,by_car,5,31_to_50,driveway,NA,no,250,app,NA,yes,250,yes,3,more_than_8,yes,2,3_to_5,332,2024-07-07T04:45:45Z,2024-07-07T04:51:17Z,4412,2,2,1,1,1,1,1,no,63,very,1977,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,250_to_300,43,yes,yes,600,541946,NA,270,2024-07-07T04:53:04Z,2024-07-07T04:57:34Z,2453,1,1,1,1,2,2,no,NA,no,no
social,2024-07-07T06:38:40Z,NA,76,174.192.64.89,"Mozilla/5.0 (Linux; Android 14; SM-S911U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.130 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/470.0.0.61.82;]",61748,volkswagen_id_4,2022,yes,chevrolet_silverado_1500,2023,no,NA,NA,NA,117,volkswagen_id_4,2,yes,NA,250,no,NA,NA,31_to_50,private_garage,NA,not_sure,250,app,NA,yes,250,yes,7,more_than_8,no,NA,NA,311,2024-07-07T06:41:54Z,2024-07-07T06:47:05Z,3823,2,2,1,2,2,2,2,no,110,believe,1961,female,white,NA,college_some,NA,employed_over40,democratic,detached,NA,own,2,150_to_200,22,yes,no,NA,685516,NA,161,2024-07-07T06:49:19Z,2024-07-07T06:52:00Z,3702,2,1,1,1,2,2,no,NA,no,no
social,2024-07-07T07:22:44Z,NA,60,97.131.39.170,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 Instagram 338.0.0.23.94 (iPhone16,1; iOS 17_5_1; en_US; en; scale=3.00; 1179x2556; 617103803) NW/3",92116,tesla_model_y,2024,yes,toyota_rav_4_prime,2021,no,NA,NA,NA,138,tesla_model_y,2,yes,NA,300,yes,"by_car, by_bus",5,10_to_30,driveway,NA,yes,300,app,NA,yes,300,yes,2,more_than_8,no,NA,NA,509,2024-07-07T07:26:02Z,2024-07-07T07:34:31Z,2492,2,3,3,3,3,2,3,no,56,very,1986,male,white,NA,degree_bs,NA,employed_over40,independent,condo,NA,own,2,100_to_150,55,yes,yes,600,484228,NA,351,2024-07-07T07:36:23Z,2024-07-07T07:42:14Z,3790,3,3,3,3,1,1,no,"Since v2l degrades the battery by using it more frequently, that needs to be considered in the depreciation of the vehicle in the “electricity cost” for each use. I’d rather be paid by kWh than a flat rate for each occurrence. Give me $1/kWh and I’ll do it.",no,no
social,2024-07-07T07:26:47Z,NA,92,50.196.129.245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",94115,bmw_i_3,2022,yes,NA_NA,NA,no,NA,NA,NA,567,bmw_i_3,1,yes,NA,100,yes,by_car,6,51_to_100,private_garage,NA,yes,250,smc,Shell Recharge by Shell,yes,250,yes,2,3_to_5,yes,4,3_to_5,280,2024-07-07T07:37:47Z,2024-07-07T07:42:27Z,2725,1,1,2,1,2,2,1,no,128,very,1989,female,white,NA,degree_bs,NA,employed_under40,independent,condo,NA,own,3,250_to_300,55,yes,yes,300,400278,NA,201,2024-07-07T07:45:31Z,2024-07-07T07:48:52Z,2335,1,2,2,2,1,2,no,No,no,no
social,2024-07-07T10:01:36Z,NA,116,75.188.143.114,"Mozilla/5.0 (Linux; Android 14; SM-G998U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;] FBNV/1",43119,ford_mustang_mach_e,2023,yes,ford_f_150_lightning,2022,yes,NA,NA,NA,135,ford_mustang_mach_e,2,yes,NA,250,no,NA,NA,10_to_30,private_garage,NA,no,300,app,NA,yes,300,yes,3,more_than_8,no,NA,NA,257,2024-07-07T10:05:48Z,2024-07-07T10:10:05Z,3402,2,1,1,2,1,1,1,no,56,very,1978,female,white,NA,college_some,NA,employed_over40,democratic,detached,NA,own,2,250_to_300,27,yes,already_have,NA,134785,NA,288,2024-07-07T10:11:29Z,2024-07-07T10:16:17Z,1249,2,2,1,1,2,2,no,You should have looked at NEM (net energy metering) amounts and figured those in more for the V2G.  Peak Demand is typically offered in per kWh not a set fee (especially for grids that need energy like Texas and California).  No way would anyone in those markets sell for $2 an occurrence.   And honestly places that are adding storage to solar are typically offering better rates than this and money towards the battery.,no,no
social,2024-07-07T11:23:08Z,NA,109,174.174.221.45,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21C66 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/17.2.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619777636]",48821,chevrolet_bolt_ev,2019,yes,chevrolet_volt,2017,no,NA,NA,NA,227,chevrolet_bolt_ev,2,yes,NA,250,yes,by_car,3,51_to_100,shared_garage,NA,not_sure,250,app,NA,yes,250,yes,4,5_to_8,no,NA,NA,304,2024-07-07T11:28:44Z,2024-07-07T11:33:48Z,286,2,2,2,3,1,2,2,no,114,believe,1965,male,white,NA,vocational,NA,employed_over40,democratic,detached,NA,own,2,prefer_not_say,68,yes,no,NA,943190,NA,391,2024-07-07T11:36:51Z,2024-07-07T11:43:22Z,1930,2,2,1,1,1,1,no,The owner of this car works nights so they need lots of credit days as we do now with consumers Energy,no,no
social,2024-07-07T11:42:29Z,NA,68,75.243.75.185,"Mozilla/5.0 (Linux; Android 14; SM-S908U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",30324,kia_ev_6,2024,yes,NA_NA,NA,no,NA,NA,NA,308,kia_ev_6,1,yes,NA,250,no,NA,NA,below_10,driveway,NA,no,300,app,NA,yes,300,yes,2,3_to_5,no,NA,NA,545,2024-07-07T11:48:46Z,2024-07-07T11:57:51Z,2686,2,1,1,1,2,2,2,no,100,very,1973,female,black,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,1,100_to_150,93,yes,yes,500,574679,NA,247,2024-07-07T12:01:05Z,2024-07-07T12:05:12Z,1982,1,1,2,1,2,1,no,NA,no,no
social,2024-07-07T11:50:05Z,NA,68,134.215.2.71,"Mozilla/5.0 (Linux; Android 14; SM-S928U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/472.0.0.7.79;]",54956,kia_niro_ev,2022,yes,hyundai_elantra,2022,no,NA,NA,NA,103,kia_niro_ev,2,yes,NA,250,yes,by_car,6,51_to_100,private_garage,NA,no,250,app,NA,yes,250,yes,7,more_than_8,no,NA,NA,326,2024-07-07T11:52:57Z,2024-07-07T11:58:23Z,3452,2,1,1,2,2,2,2,no,53,very,1968,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,4,100_to_150,32,yes,yes,250,701200,NA,156,2024-07-07T11:59:48Z,2024-07-07T12:02:24Z,67,1,2,1,1,1,2,no,NA,no,no
