source,resp_id,q_id,profile_id,alt_id,obs_id,has_bev,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,choice,no_choice,mc_car_year_1,mc_car_year_2,mc_car_year_planned,mc_car_number,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,mc_neighbor,mc_max_range,mc_umc,mc_lv2_charger,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,mc_climate,mc_yob,mc_gender,mc_ethnicity,mc_education,mc_work,mc_party,mc_house_type,mc_house_owner,mc_household_size,mc_income,mc_v2g,mc_v2g_charger
social,269,6,0,3,1614,yes,0,0,0,0,0,0,1,2023,2018,NA,2,yes,"by_car, by_walk",2,10_to_30,private_garage,yes,300,smc,yes,yes,2,more_than_8,no,NA,NA,very,1979,male,white,degree_bs,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,1,313,1,1615,yes,50,15,4,20,70,0,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,1,318,2,1615,yes,100,20,4,20,70,1,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,1,0,3,1615,yes,0,0,0,0,0,0,1,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,2,50,1,1616,yes,100,10,3,20,60,0,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,2,190,2,1616,yes,100,10,2,40,60,1,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,2,0,3,1616,yes,0,0,0,0,0,0,1,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,3,636,1,1617,yes,300,15,4,30,80,1,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,3,552,2,1617,yes,300,10,4,20,80,0,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,3,0,3,1617,yes,0,0,0,0,0,0,1,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,4,454,1,1618,yes,100,15,3,40,70,0,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,4,716,2,1618,yes,300,15,4,40,80,1,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,4,0,3,1618,yes,0,0,0,0,0,0,1,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,5,15,1,1619,yes,200,15,1,20,60,0,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,5,345,2,1619,yes,50,5,2,30,70,1,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,5,0,3,1619,yes,0,0,0,0,0,0,1,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,6,35,1,1620,yes,200,15,2,20,60,1,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,6,683,2,1620,yes,200,2,3,40,80,0,0,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,270,6,0,3,1620,yes,0,0,0,0,0,0,1,2023,2018,NA,2,no,NA,NA,31_to_50,driveway,yes,250,app,yes,yes,7,more_than_8,no,NA,NA,very,1976,male,white,degree_grad,employed_over40,democratic,detached,own,4,200_to_250,yes,yes
social,271,1,456,1,1621,yes,300,15,3,40,70,1,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,1,9,2,1621,yes,50,10,1,20,60,0,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,1,0,3,1621,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,2,421,1,1622,yes,50,2,2,40,70,0,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,2,172,2,1622,yes,300,10,1,40,60,1,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,2,0,3,1622,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,3,335,1,1623,yes,200,15,1,30,70,1,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,3,37,2,1623,yes,50,20,2,20,60,0,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,3,0,3,1623,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,4,602,1,1624,yes,100,2,3,30,80,0,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,4,290,2,1624,yes,100,10,3,20,70,1,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,4,0,3,1624,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,5,43,1,1625,yes,200,2,3,20,60,0,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,5,184,2,1625,yes,300,2,2,40,60,1,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,5,0,3,1625,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,6,181,1,1626,yes,50,2,2,40,60,0,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,6,455,2,1626,yes,200,15,3,40,70,1,0,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,271,6,0,3,1626,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,7,over_100,driveway,yes,300,app,yes,yes,5,5_to_8,no,NA,NA,believe,1970,male,white,degree_associate,employed_over40,independent,detached,rent,4,150_to_200,yes,already_have
social,272,1,582,1,1627,yes,100,2,2,30,80,0,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,1,690,2,1627,yes,100,10,3,40,80,1,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,1,0,3,1627,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,2,346,1,1628,yes,100,5,2,30,70,1,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,2,522,2,1628,yes,100,2,3,20,80,0,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,2,0,3,1628,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,3,552,1,1629,yes,300,10,4,20,80,0,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,3,599,2,1629,yes,200,20,2,30,80,1,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,3,0,3,1629,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,4,298,1,1630,yes,100,20,3,20,70,0,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,4,113,2,1630,yes,50,15,2,30,60,1,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,4,0,3,1630,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,5,270,1,1631,yes,100,10,2,20,70,0,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,5,408,2,1631,yes,300,5,1,40,70,1,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,5,0,3,1631,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,6,198,1,1632,yes,100,20,2,40,60,1,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,6,190,2,1632,yes,100,10,2,40,60,0,0,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,272,6,0,3,1632,yes,0,0,0,0,0,0,1,2023,NA,NA,1,yes,by_car,3,10_to_30,private_garage,yes,250,app,yes,yes,6,more_than_8,no,NA,NA,very,1959,male,white,college_some,employed_under40,democratic,townhome,own,2,100_to_150,yes,yes
social,273,1,543,1,1633,yes,200,2,4,20,80,0,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,1,545,2,1633,yes,50,5,4,20,80,1,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,1,0,3,1633,yes,0,0,0,0,0,0,1,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,2,246,1,1634,yes,100,5,1,20,70,0,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,2,359,2,1634,yes,200,20,2,30,70,1,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,2,0,3,1634,yes,0,0,0,0,0,0,1,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,3,717,1,1635,yes,50,20,4,40,80,0,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,3,619,2,1635,yes,200,20,3,30,80,1,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,3,0,3,1635,yes,0,0,0,0,0,0,1,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,4,393,1,1636,yes,50,15,4,30,70,0,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,4,377,2,1636,yes,50,20,3,30,70,1,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,4,0,3,1636,yes,0,0,0,0,0,0,1,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,5,397,1,1637,yes,50,20,4,30,70,1,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,5,185,2,1637,yes,50,5,2,40,60,0,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,5,0,3,1637,yes,0,0,0,0,0,0,1,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,6,358,1,1638,yes,100,20,2,30,70,1,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,6,265,2,1638,yes,50,5,2,20,70,0,0,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,273,6,0,3,1638,yes,0,0,0,0,0,0,1,2021,NA,NA,1,yes,by_car,5,51_to_100,driveway,no,250,no,yes,yes,7,more_than_8,no,NA,NA,very,1959,male,white,degree_bs,employed_under40,democratic,townhome,own,1,50_to_75,yes,yes
social,274,1,110,1,1639,yes,100,10,2,30,60,0,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,1,239,2,1639,yes,200,20,4,40,60,1,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,1,0,3,1639,yes,0,0,0,0,0,0,1,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,2,352,1,1640,yes,300,10,2,30,70,1,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,2,473,2,1640,yes,50,15,4,40,70,0,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,2,0,3,1640,yes,0,0,0,0,0,0,1,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,3,234,1,1641,yes,100,15,4,40,60,1,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,3,124,2,1641,yes,300,2,3,30,60,0,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,3,0,3,1641,yes,0,0,0,0,0,0,1,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,4,247,1,1642,yes,200,5,1,20,70,0,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,4,68,2,1642,yes,300,5,4,20,60,1,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,4,0,3,1642,yes,0,0,0,0,0,0,1,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,5,507,1,1643,yes,200,5,2,20,80,0,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,5,309,2,1643,yes,50,10,4,20,70,1,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,5,0,3,1643,yes,0,0,0,0,0,0,1,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,6,451,1,1644,yes,200,10,3,40,70,1,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,6,498,2,1644,yes,100,20,1,20,80,0,0,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,274,6,0,3,1644,yes,0,0,0,0,0,0,1,2020,2019,NA,3,yes,by_car,1,below_10,private_garage,yes,250,no,no,yes,4,5_to_8,no,NA,NA,believe,1961,male,white,degree_grad,not_employed_not_looking,democratic,detached,own,2,150_to_200,yes,yes
social,275,1,187,1,1645,yes,200,5,2,40,60,0,0,2023,2023,NA,2,yes,by_car,4,10_to_30,private_garage,no,350,app,yes,yes,2,5_to_8,no,NA,NA,very,1965,male,black,degree_grad,employed_over40,democratic,detached,own,3,250_to_300,yes,no
social,275,1,686,2,1645,yes,100,5,3,40,80,0,0,2023,2023,NA,2,yes,by_car,4,10_to_30,private_garage,no,350,app,yes,yes,2,5_to_8,no,NA,NA,very,1965,male,black,degree_grad,employed_over40,democratic,detached,own,3,250_to_300,yes,no
social,275,1,0,3,1645,yes,0,0,0,0,0,1,1,2023,2023,NA,2,yes,by_car,4,10_to_30,private_garage,no,350,app,yes,yes,2,5_to_8,no,NA,NA,very,1965,male,black,degree_grad,employed_over40,democratic,detached,own,3,250_to_300,yes,no
social,275,2,626,1,1646,yes,100,5,4,30,80,0,0,2023,2023,NA,2,yes,by_car,4,10_to_30,private_garage,no,350,app,yes,yes,2,5_to_8,no,NA,NA,very,1965,male,black,degree_grad,employed_over40,democratic,detached,own,3,250_to_300,yes,no
social,275,2,167,2,1646,yes,200,5,1,40,60,0,0,2023,2023,NA,2,yes,by_car,4,10_to_30,private_garage,no,350,app,yes,yes,2,5_to_8,no,NA,NA,very,1965,male,black,degree_grad,employed_over40,democratic,detached,own,3,250_to_300,yes,no
