source,created,psid,time_sec_0a,ip_address,browser,zip_code,user_car_1,mc_car_year_1,is_bev_1,user_car_2,mc_car_year_2,is_bev_2,time_sec_0b,user_car_planned,mc_car_year_planned,time_sec_1,user_bev,mc_car_number,has_bev,plan_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_sec_2,time_2_created,time_2_ended,smc_respID,mc_smc_0,mc_smc_1,mc_smc_2,mc_smc_3,mc_smc_4,mc_smc_5,mc_smc_6,smc_all_same,time_sec_3,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_sec_4a,mc_v2g,mc_v2g_charger,txt_v2g_pay,completion_code,txt_feedback_1,time_sec_4b,time_4b_created,time_4b_ended,v2g_respID,mc_v2g_1,mc_v2g_2,mc_v2g_3,mc_v2g_4,mc_v2g_5,mc_v2g_6,v2g_all_same,txt_feedback_2,smc_speeding,v2g_speeding
social,2024-07-08T01:09:40Z,NA,44,70.120.183.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",79911,tesla_model_y,2024,yes,NA_NA,NA,no,NA,NA,NA,113,tesla_model_y,1,yes,NA,300,yes,by_car,2,31_to_50,private_garage,NA,yes,300,app,NA,yes,300,yes,5,more_than_8,no,NA,NA,296,2024-07-08T01:12:17Z,2024-07-08T01:17:13Z,341,2,2,1,2,2,2,1,no,72,believe,1961,male,white,NA,hs,NA,employed_under40,democratic,detached,NA,own,2,prefer_not_say,65,yes,no,NA,492424,NA,191,2024-07-08T01:19:32Z,2024-07-08T01:22:43Z,1607,1,2,1,2,1,1,no,NA,no,no
social,2024-07-08T01:27:00Z,NA,3055,12.75.8.21,"Mozilla/5.0 (Linux; Android 14; SM-S926U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",73117,kia_niro_ev,2022,yes,NA_NA,NA,no,NA,NA,NA,324,kia_niro_ev,1,yes,NA,250,yes,by_car,5,below_10,private_garage,NA,no,200,no,NA,yes,200,yes,3,more_than_8,no,NA,NA,314,2024-07-08T02:23:20Z,2024-07-08T02:28:34Z,850,2,2,1,1,1,2,2,no,169,very,1966,male,native,NA,degree_associate,NA,prefer_not_say,democratic,detached,NA,rent,2,100_to_150,53,yes,yes,200,741170,NA,324,2024-07-08T02:32:17Z,2024-07-08T02:37:41Z,2820,1,2,2,1,2,2,no,NA,no,no
social,2024-07-08T01:52:20Z,NA,106,174.178.11.60,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/470.1.0.43.103;FBBV/617058003;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/618056652]",17103,volkswagen_id_4,2021,yes,subaru_forester,2016,no,NA,NA,NA,141,volkswagen_id_4,3,yes,NA,250,yes,by_car,5,51_to_100,private_garage,NA,not_sure,200,no,NA,yes,200,yes,6,more_than_8,no,NA,NA,244,2024-07-08T01:56:29Z,2024-07-08T02:00:33Z,1760,2,3,1,1,3,2,3,no,128,very,1977,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,150_to_200,65,no,NA,NA,182946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-07-08T03:07:18Z,NA,98,174.242.76.46,"Mozilla/5.0 (Linux; Android 14; SM-S908U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",01756,tesla_model_y,2023,yes,jeep_grand_cherokee_l,2015,no,NA,NA,NA,116,tesla_model_y,3,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,no,300,app,NA,yes,300,yes,7,more_than_8,no,NA,NA,242,2024-07-08T03:10:54Z,2024-07-08T03:14:56Z,2999,2,1,1,1,2,1,1,no,123,very,1963,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,2,200_to_250,56,yes,yes,1000,223134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-07-08T03:24:26Z,NA,94,96.227.222.10,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",18902,tesla_model_y,2020,yes,nissan_rogue,2016,no,NA,NA,NA,173,tesla_model_y,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,not_sure,300,app,NA,yes,300,yes,5,more_than_8,no,NA,NA,719,2024-07-08T03:28:53Z,2024-07-08T03:40:52Z,4157,2,1,2,1,1,1,2,no,80,believe,1981,male,white,NA,degree_grad,NA,prefer_not_say,independent,detached,NA,own,4,150_to_200,321,yes,yes,790,903380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-07-08T03:50:48Z,NA,58,73.82.143.128,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 Instagram 337.0.2.24.92 (iPhone13,2; iOS 17_5_1; en_US; en; scale=3.00; 1170x2532; 614064327) NW/3",30306,tesla_model_3,2019,yes,ford_c_max_hybrid,2013,no,NA,NA,NA,103,tesla_model_3,2,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,no,200,app,NA,no,200,yes,7,more_than_8,no,NA,NA,205,2024-07-08T03:53:30Z,2024-07-08T03:56:55Z,4009,2,2,1,2,1,2,2,no,58,very,1977,male,asian,NA,degree_grad,NA,employed_over40,independent,townhome,NA,rent,2,over_400,43,yes,yes,200,833243,NA,167,2024-07-08T03:58:37Z,2024-07-08T04:01:24Z,2667,1,1,1,2,2,2,no,NA,no,no
social,2024-07-08T04:06:35Z,NA,67,100.18.9.201,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/470.1.0.43.103;FBBV/617058003;FBDV/iPad13,4;FBMD/iPad;FBSN/iPadOS;FBSV/17.5.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/618056652]",21152,rivian_r_1_t,2022,yes,toyota_highlander_hybrid,2020,no,NA,NA,NA,174,rivian_r_1_t,2,yes,NA,350,yes,by_car,4,51_to_100,private_garage,NA,yes,300,app,NA,yes,300,yes,4,more_than_8,no,NA,NA,360,2024-07-08T04:10:37Z,2024-07-08T04:16:37Z,929,2,2,2,2,1,2,2,no,64,very,1974,male,white,NA,degree_grad,NA,employed_under40,independent,detached,NA,own,3,over_400,61,yes,no,NA,292194,NA,218,2024-07-08T04:18:42Z,2024-07-08T04:22:20Z,2581,1,2,2,1,2,1,no,NA,no,no
social,2024-07-08T04:19:59Z,NA,104,73.55.152.182,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 Instagram 338.1.0.26.94 (iPhone15,3; iOS 17_5_1; en_US; en; scale=3.00; 1290x2796; 619194585) NW/3",77095,rivian_r_1_s,2023,yes,tesla_model_y,2021,yes,NA,NA,NA,196,rivian_r_1_s,3,yes,NA,300,yes,by_car,3,31_to_50,private_garage,NA,not_sure,300,no,NA,yes,300,yes,3,5_to_8,no,NA,NA,615,2024-07-08T04:25:01Z,2024-07-08T04:35:16Z,877,2,2,2,2,1,1,2,no,87,very,1973,male,black,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,5_or_more,over_400,90,yes,yes,1000,360499,NA,226,2024-07-08T04:38:13Z,2024-07-08T04:41:59Z,474,2,2,2,2,2,2,yes,NA,no,no
social,2024-07-08T04:26:26Z,NA,105,68.126.206.112,"Mozilla/5.0 (Linux; Android 14; SM-S918U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",30041,tesla_model_3,2022,yes,ford_escape,2013,no,NA,NA,NA,201,tesla_model_3,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,350,app,NA,yes,350,yes,2,5_to_8,no,NA,NA,293,2024-07-08T04:31:33Z,2024-07-08T04:36:26Z,4028,2,2,2,2,1,2,2,no,82,believe,1960,female,white,NA,degree_grad,NA,retired,independent,detached,NA,own,2,prefer_not_say,47,yes,yes,500,846452,NA,196,2024-07-08T04:38:35Z,2024-07-08T04:41:51Z,3816,1,2,2,1,2,1,no,NA,no,no
social,2024-07-08T04:27:54Z,NA,131,69.247.119.223,"Mozilla/5.0 (Linux; Android 13; Pixel 4 Build/TP1A.221005.002.B2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;IABMV/1;]",39202,bmw_i_3,2017,yes,ford_c_max_energi,2017,no,NA,NA,NA,258,bmw_i_3,2,yes,NA,100,yes,by_car,5,31_to_50,driveway,NA,no,150,app,NA,yes,150,yes,4,more_than_8,no,NA,NA,431,2024-07-08T04:34:23Z,2024-07-08T04:41:34Z,1777,2,2,1,2,2,1,3,no,112,neutral,1961,male,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,2,50_to_75,53,yes,yes,800,474965,NA,275,2024-07-08T04:44:19Z,2024-07-08T04:48:54Z,2853,3,3,1,3,1,3,no,"My utility uses smart meters, but doesn't even offer differential TOU tariffs.",no,no
social,2024-07-08T04:30:35Z,NA,111,173.73.139.163,"Mozilla/5.0 (Linux; Android 14; moto g 5G - 2023 Build/U1TPNS34.26-78-3-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",22205,nissan_leaf,2015,yes,toyota_prius_plug_in,2012,no,NA,NA,NA,101,nissan_leaf,4,yes,NA,150,yes,by_car,5,below_10,driveway,NA,yes,100,no,NA,no,100,yes,3,5_to_8,no,NA,NA,327,2024-07-08T04:34:08Z,2024-07-08T04:39:35Z,1140,2,3,3,3,3,3,2,no,63,very,1968,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,2,250_to_300,36,yes,yes,1,391170,NA,489,2024-07-08T04:41:16Z,2024-07-08T04:49:25Z,3691,2,2,3,3,1,3,no,"The answers to these questions may have been different if we owned a newer model EV. Our current 2015 Nissan LEAF, with a range of 105 miles meets 95% of our daily driving needs, but we don't usually let it go below 60 miles before plugging it back in to our level 1 EVSE overnight.  If our EV had a dangerous of 200 plus miles, we would probably be more flexible with these answers",no,no
social,2024-07-08T04:53:09Z,NA,92,73.234.173.61,"Mozilla/5.0 (iPad; CPU OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPad11,1;FBMD/iPad;FBSN/iPadOS;FBSV/17.5.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/620071056]",02138,tesla_model_3,2019,yes,tesla_model_y,2020,yes,NA,NA,NA,218,tesla_model_3,2,yes,NA,300,no,NA,NA,10_to_30,driveway,NA,no,300,no,NA,yes,300,yes,2,more_than_8,no,NA,NA,546,2024-07-08T04:58:21Z,2024-07-08T05:07:27Z,2837,2,2,2,2,2,2,1,no,82,very,1964,male,white,NA,degree_grad,NA,employed_over40,democratic,condo,NA,own,2,300_to_400,91,yes,yes,1000,949509,NA,497,2024-07-08T05:10:20Z,2024-07-08T05:18:37Z,2978,2,1,1,2,1,1,no,"Happy to provide input.  Distributed energy storage is a promising approach to addressing the intermittency challenge, and I will eagerly adopt any program that becomes available.",no,no
social,2024-07-08T05:06:29Z,NA,79,66.217.228.111,"Mozilla/5.0 (Linux; Android 14; SM-S711U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",76513,ford_f_150_lightning,2023,yes,toyota_corolla,2015,no,NA,NA,NA,146,ford_f_150_lightning,3,yes,NA,300,yes,by_car,5,51_to_100,driveway,NA,no,250,app,NA,yes,250,yes,7,more_than_8,no,NA,NA,500,2024-07-08T05:10:15Z,2024-07-08T05:18:35Z,3466,2,2,1,2,1,1,2,no,76,very,1984,male,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,4,100_to_150,57,yes,no,NA,469669,NA,184,2024-07-08T05:20:48Z,2024-07-08T05:23:52Z,3601,2,1,2,1,1,2,no,NA,no,no
social,2024-07-08T05:12:14Z,NA,44,98.62.57.248,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619968238]",30141,kia_ev_6,2022,yes,NA_NA,NA,no,NA,NA,NA,585,kia_ev_6,1,yes,NA,250,yes,by_car,5,31_to_50,private_garage,NA,no,300,app,NA,no,300,no,NA,NA,yes,5,5_to_8,303,2024-07-08T05:22:45Z,2024-07-08T05:27:48Z,1376,2,1,2,2,2,1,1,no,63,very,1978,male,white,NA,college_some,NA,employed_over40,democratic,townhome,NA,own,1,50_to_75,212,yes,no,NA,553755,NA,200,2024-07-08T05:32:24Z,2024-07-08T05:35:44Z,4004,2,1,1,2,2,1,no,NA,no,no
social,2024-07-08T06:20:01Z,NA,75,174.106.56.38,"Mozilla/5.0 (Linux; Android 14; SM-S918U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",28405,cadillac_lyriq,2024,yes,honda_accord_hybrid,2022,no,NA,NA,NA,140,cadillac_lyriq,2,yes,NA,300,yes,by_car,4,10_to_30,driveway,NA,not_sure,300,app,NA,yes,300,yes,4,more_than_8,no,NA,NA,1845,2024-07-08T06:23:37Z,2024-07-08T06:54:22Z,405,2,1,1,2,2,3,2,no,68,believe,1980,female,white,NA,degree_grad,NA,employed_over40,republican,detached,NA,own,2,100_to_150,49,yes,no,NA,814141,NA,163,2024-07-08T06:56:19Z,2024-07-08T06:59:02Z,1941,1,3,3,2,2,2,no,NA,no,no
social,2024-07-08T06:20:28Z,NA,131,98.165.155.211,"Mozilla/5.0 (Linux; Android 14; SM-S928U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",85054,ford_mustang_mach_e,2023,yes,kia_stinger,2021,no,NA,NA,NA,352,ford_mustang_mach_e,3,yes,NA,250,yes,by_car,1,10_to_30,private_garage,NA,yes,250,no,NA,no,250,yes,3,more_than_8,no,NA,NA,535,2024-07-08T06:28:32Z,2024-07-08T06:37:27Z,1743,3,3,1,3,3,2,3,no,213,somewhat,1966,male,white,NA,degree_bs,NA,employed_over40,republican,detached,NA,own,2,200_to_250,151,yes,yes,100,559145,NA,584,2024-07-08T06:43:31Z,2024-07-08T06:53:15Z,466,2,1,2,1,2,1,no,NA,no,no
social,2024-07-08T06:23:52Z,NA,65,104.172.119.123,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20D67 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/16.3.1;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619664773]",91344,chevrolet_bolt_euv,2023,yes,subaru_outback,2015,no,NA,NA,NA,171,chevrolet_bolt_euv,3,yes,NA,250,yes,by_car,5,31_to_50,private_garage,NA,yes,250,no,NA,yes,250,yes,2,5_to_8,yes,4,3_to_5,3546,2024-07-08T06:27:50Z,2024-07-08T07:26:56Z,2889,2,2,2,2,1,1,2,no,69,believe,1969,male,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,5_or_more,prefer_not_say,79,yes,no,NA,757173,NA,275,2024-07-08T07:29:27Z,2024-07-08T07:34:02Z,850,2,1,2,2,1,2,no,NA,no,no
social,2024-07-08T06:53:00Z,NA,52,24.131.186.244,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",54016,hyundai_ioniq_5,2023,yes,oldsmobile_alero,2004,no,NA,NA,NA,119,hyundai_ioniq_5,2,yes,NA,250,yes,by_car,5,below_10,private_garage,NA,no,250,smc,Xcel ev accelerate at home,yes,250,yes,1,more_than_8,no,NA,NA,287,2024-07-08T06:55:52Z,2024-07-08T07:00:39Z,2040,2,1,1,1,2,1,1,no,49,very,1986,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,1,150_to_200,37,yes,yes,200,688233,NA,160,2024-07-08T07:02:05Z,2024-07-08T07:04:45Z,2710,1,1,3,2,3,2,no,NA,no,no
social,2024-07-08T06:53:27Z,NA,76,67.173.134.68,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G5052e [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/17.6;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/620125133]",60559,lucid_air,2023,yes,honda_ridgeline,2012,no,NA,NA,NA,93,lucid_air,3,yes,NA,450,no,NA,NA,10_to_30,private_garage,NA,no,450,no,NA,yes,450,yes,7,less_than_3,no,NA,NA,222,2024-07-08T06:56:17Z,2024-07-08T06:59:59Z,1852,2,2,2,1,1,2,2,no,88,believe,1964,male,white,NA,degree_grad,NA,employed_under40,independent,detached,NA,own,2,250_to_300,66,yes,yes,10,410191,NA,177,2024-07-08T07:02:34Z,2024-07-08T07:05:31Z,1054,1,1,1,2,2,2,no,NA,no,no
social,2024-07-08T09:02:51Z,NA,48,97.115.65.164,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 Instagram 338.1.0.26.94 (iPhone14,2; iOS 17_5_1; en_US; en; scale=3.00; 1170x2532; 619194585) NW/3",97214,tesla_model_y,2024,yes,NA_NA,NA,no,NA,NA,NA,75,tesla_model_y,1,yes,NA,300,no,NA,NA,below_10,driveway,NA,not_sure,300,no,NA,no,300,yes,7,more_than_8,no,NA,NA,211,2024-07-08T09:04:55Z,2024-07-08T09:08:26Z,336,2,1,2,3,1,1,1,no,52,very,prefer_not_say,male,prefer_not_say,NA,degree_grad,NA,not_employed_not_looking,independent,detached,NA,own,prefer_not_say,prefer_not_say,22,yes,yes,100,174009,NA,139,2024-07-08T09:09:41Z,2024-07-08T09:12:00Z,4151,3,2,1,3,2,2,no,Interesting research topic but your writing badly needs better editing from a native English speaker. Some of the questions are quite hard to puzzle out.,no,yes
social,2024-07-08T09:41:45Z,NA,184,12.216.111.82,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/619901262]",19608,tesla_model_3,2022,yes,tesla_model_y,2023,yes,NA,NA,NA,93,tesla_model_3,2,yes,NA,300,yes,by_car,4,10_to_30,private_garage,NA,yes,300,app,NA,yes,300,yes,2,less_than_3,yes,1,5_to_8,219,2024-07-08T09:46:23Z,2024-07-08T09:50:02Z,2686,2,2,1,1,2,2,2,no,70,very,1963,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,3,200_to_250,30,yes,yes,300,654149,NA,175,2024-07-08T09:51:42Z,2024-07-08T09:54:37Z,1678,1,1,1,1,1,2,no,NA,no,no
social,2024-07-08T11:51:10Z,NA,114,67.255.86.163,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone15,5;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/620002179;IABMV/1]",14048,ford_mustang_mach_e,2021,yes,volkswagen_id_4,2023,yes,NA,NA,NA,222,ford_mustang_mach_e,2,yes,NA,250,yes,by_car,5,31_to_50,driveway,NA,no,200,no,NA,yes,200,yes,4,more_than_8,no,NA,NA,455,2024-07-08T11:56:47Z,2024-07-08T12:04:22Z,1844,3,3,2,3,2,3,3,no,87,very,1966,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,3,100_to_150,37,yes,no,NA,723644,NA,211,2024-07-08T12:06:28Z,2024-07-08T12:09:59Z,1201,2,1,2,1,1,1,no,NA,no,no
social,2024-07-08T13:50:32Z,NA,52,67.243.14.54,"Mozilla/5.0 (Linux; Android 14; SM-S916U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.130 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/470.0.0.61.82;]",10314,nissan_ariya,2024,yes,nissan_altima,2012,no,NA,NA,NA,113,nissan_ariya,2,yes,NA,250,yes,by_car,5,10_to_30,driveway,NA,yes,200,no,NA,no,200,yes,4,5_to_8,no,NA,NA,295,2024-07-08T13:53:17Z,2024-07-08T13:58:12Z,1422,2,1,2,2,2,2,1,no,61,very,1980,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,4,100_to_150,43,no,NA,NA,748322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
social,2024-07-08T13:51:32Z,NA,66,74.96.150.144,"Mozilla/5.0 (Linux; Android 14; SM-F946U1 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.162 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/471.0.0.35.80;]",20817,mercedes_benz_eqe_suv,2023,yes,polestar_2,2022,yes,NA,NA,NA,116,mercedes_benz_eqe_suv,3,yes,NA,300,yes,by_car,3,below_10,street,NA,yes,300,no,NA,yes,300,yes,3,3_to_5,no,NA,NA,218,2024-07-08T13:54:35Z,2024-07-08T13:58:13Z,4155,2,2,2,1,1,2,2,no,73,very,1978,male,black,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,4,300_to_400,26,yes,yes,300,526423,NA,99,2024-07-08T13:59:52Z,2024-07-08T14:01:31Z,2870,1,1,1,2,1,2,no,NA,no,yes
social,2024-07-08T14:34:06Z,NA,94,98.255.144.232,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",93657,tesla_model_s,2023,yes,tesla_model_3,2018,yes,NA,NA,NA,201,tesla_model_s,3,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,not_sure,350,app,NA,yes,350,yes,6,5_to_8,no,NA,NA,321,2024-07-08T14:39:01Z,2024-07-08T14:44:22Z,1998,2,1,2,1,1,1,1,no,100,believe,1965,female,white,NA,hs,NA,employed_over40,prefer_not_say,detached,NA,own,2,100_to_150,73,yes,no,NA,431772,NA,176,2024-07-08T14:47:16Z,2024-07-08T14:50:12Z,1557,2,2,1,2,1,2,no,NA,no,no
social,2024-07-08T14:34:48Z,NA,55,68.34.67.99,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/471.0.0.20.112;FBBV/618472162;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/620190626]",48348,tesla_model_y,2023,yes,NA_NA,NA,no,NA,NA,NA,156,tesla_model_y,1,yes,NA,300,yes,by_car,5,51_to_100,driveway,NA,no,300,no,NA,yes,300,yes,6,more_than_8,no,NA,NA,386,2024-07-08T14:38:20Z,2024-07-08T14:44:46Z,2558,2,2,2,1,2,2,2,no,71,very,1964,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,2,100_to_150,55,yes,yes,100,663936,NA,242,2024-07-08T14:46:55Z,2024-07-08T14:50:57Z,1132,2,2,2,2,2,2,yes,Will I be contacted regarding the results of my answers?,no,no
social,2024-07-08T14:51:04Z,NA,49,172.56.69.189,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",30084,nissan_leaf,2015,yes,NA_NA,NA,no,NA,NA,NA,204,nissan_leaf,1,yes,NA,150,no,NA,NA,10_to_30,driveway,NA,no,100,no,NA,yes,100,yes,3,5_to_8,no,NA,NA,1536,2024-07-08T14:55:19Z,2024-07-08T15:20:55Z,1541,2,3,3,3,1,3,3,no,84,very,1961,male,prefer_not_say,NA,degree_bs,NA,prefer_not_say,democratic,detached,NA,own,2,prefer_not_say,56,yes,no,NA,434659,NA,173,2024-07-08T15:23:16Z,2024-07-08T15:26:09Z,2479,1,2,1,2,2,1,no,NA,no,no
social,2024-07-08T15:46:14Z,NA,86,71.191.200.236,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",20814,tesla_model_s,2018,yes,jeep_wrangler,2021,no,NA,NA,NA,345,tesla_model_s,3,yes,NA,300,no,NA,NA,below_10,private_garage,NA,yes,250,smc,PEPCO,yes,250,yes,2,more_than_8,no,NA,NA,676,2024-07-08T15:53:25Z,2024-07-08T16:04:41Z,2179,2,1,2,1,1,2,2,no,67,believe,1964,male,white,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,5_or_more,300_to_400,88,yes,no,NA,189677,NA,171,2024-07-08T16:07:18Z,2024-07-08T16:10:09Z,575,2,2,1,2,1,2,no,NA,no,no
