session,session_id,study_id,iteration,created,modified,ended,expired,time_4b_start,completion_code,v2g_survey,v2g_respID,v2g_df,user_range,time_4b_1,mc_v2g_1,time_4b_2,mc_v2g_2,time_4b_3,mc_v2g_3,time_4b_4,mc_v2g_4,time_4b_5,mc_v2g_5,time_4b_6,mc_v2g_6,time_4b_7,v2g_all_same,txt_feedback_2,time_4b_1_posix,time_4b_7_posix,time_diff_v2g,v2g_speeding,time_4b_end,psid_complete
UBl7j1KYgB7-ED-8odTwcxDyYAvsSxPicsEXiYnSWjggoWokjGfJY0TmB07A2I78,35824912,141484,447,2024-10-25 23:42:18,2024-10-25 23:44:44,2024-10-25 23:44:44,,2024-10-25 23:42:18,391418,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3066,"{""profileID"":620,""respID"":3066,""qID"":1,""altID"":1,""obsID"":14791,""enrollment_cash"":300,""occurrence_cash"":20,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-25 23:42:45,2,2024-10-25 23:43:09,1,2024-10-25 23:43:22,2,2024-10-25 23:43:33,1,2024-10-25 23:43:43,2,2024-10-25 23:43:54,3,2024-10-25 23:44:35,no,,2024-10-25 23:42:45,2024-10-25 23:44:35,110,no,2024-10-25 23:44:44,S0iesZfB10ZeDt-OSg7H_Q**
fteTpHWEZl5w2vQ9QcEqs4-uX6_Vr3vG1Fq1h26Bl8hGHEx2FXFoG9jungLVWVSg,35824955,141484,448,2024-10-25 23:47:03,2024-10-25 23:49:38,2024-10-25 23:49:39,,2024-10-25 23:47:04,832476,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",28,"{""profileID"":515,""respID"":28,""qID"":1,""altID"":1,""obsID"":163,""enrollment_cash"":200,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",400,2024-10-25 23:47:21,2,2024-10-25 23:47:33,1,2024-10-25 23:47:49,2,2024-10-25 23:48:06,1,2024-10-25 23:48:41,2,2024-10-25 23:49:05,1,2024-10-25 23:49:24,no,,2024-10-25 23:47:21,2024-10-25 23:49:24,123,no,2024-10-25 23:49:38,S0iesZfB10bEi1kg-u8PAg**
OKiCdwGo4ZLAF5289gQvMO4KdFj3i9XDZBhuksTcvt0aWZb-f2rFIzrMGsmKPgos,35824962,141484,449,2024-10-25 23:47:58,2024-10-25 23:49:55,2024-10-25 23:49:55,,2024-10-25 23:47:58,777586,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2610,"{""profileID"":311,""respID"":2610,""qID"":1,""altID"":1,""obsID"":12055,""enrollment_cash"":200,""occurrence_cash"":10,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-25 23:48:29,1,2024-10-25 23:48:48,1,2024-10-25 23:49:04,2,2024-10-25 23:49:17,1,2024-10-25 23:49:26,2,2024-10-25 23:49:35,2,2024-10-25 23:49:45,no,,2024-10-25 23:48:29,2024-10-25 23:49:45,76,no,2024-10-25 23:49:55,S0iesZfB10ZkoO7eLytTfg**
EdAAWXdeie0TbgDCPCA91hC_SrmxboS4PeLOzbAm1bU_4KJBAihpOACA0yg8nXSP,35825168,141484,450,2024-10-25 23:58:48,2024-10-26 00:00:26,2024-10-26 00:00:29,,2024-10-25 23:58:48,774883,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2603,"{""profileID"":203,""respID"":2603,""qID"":1,""altID"":1,""obsID"":12013,""enrollment_cash"":200,""occurrence_cash"":2,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-25 23:58:59,1,2024-10-25 23:59:06,2,2024-10-25 23:59:10,1,2024-10-25 23:59:15,2,2024-10-25 23:59:24,2,2024-10-25 23:59:48,2,2024-10-25 23:59:54,no,"interesting survey, thanks",2024-10-25 23:58:59,2024-10-25 23:59:54,55,no,2024-10-26 00:00:26,S0iesZfB10ZrhxP0F_B60g**
vIFYO-W4aEUpoEkUlSEXjTzPJ39_3PWO440jpb1m0nyJLZasEv-qN5RoHjvupc6I,35825412,141484,451,2024-10-26 00:26:05,2024-10-26 00:28:32,2024-10-26 00:28:32,,2024-10-26 00:26:05,117232,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1090,"{""profileID"":278,""respID"":1090,""qID"":1,""altID"":1,""obsID"":2935,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-26 00:26:36,1,2024-10-26 00:26:49,1,2024-10-26 00:27:04,1,2024-10-26 00:27:12,2,2024-10-26 00:27:25,1,2024-10-26 00:27:46,1,2024-10-26 00:28:00,no,"Interesting survey, thanks.",2024-10-26 00:26:36,2024-10-26 00:28:00,84,no,2024-10-26 00:28:32,S0iesZfB10bNtUYmmxFatA**
voMn0gKwYdDi2pCaIBgdttuSon6JgL7bURZAlOnYyHxsUqrn5izVDGvx85MDHEe0,35825475,141484,452,2024-10-26 00:40:13,2024-10-26 00:41:24,2024-10-26 00:41:26,,2024-10-26 00:40:15,625911,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",757,"{""profileID"":27,""respID"":757,""qID"":1,""altID"":1,""obsID"":937,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-26 00:40:22,2,2024-10-26 00:40:31,1,2024-10-26 00:40:41,2,2024-10-26 00:40:47,2,2024-10-26 00:40:55,1,2024-10-26 00:41:02,1,2024-10-26 00:41:06,no,None,2024-10-26 00:40:22,2024-10-26 00:41:06,44,no,2024-10-26 00:41:26,S0iesZfB10YIWyIo1BGQ4Q**
1UkpgGoMnT8YfIHkGTdiF9tWNWISXjfVoKGsztikaw_gAvH8qEMq_rYhVedydEuT,35861572,141484,453,2024-10-29 17:27:51,2024-10-29 17:28:53,2024-10-29 17:28:54,,2024-10-29 17:27:52,140327,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3623,"{""profileID"":314,""respID"":3623,""qID"":1,""altID"":1,""obsID"":18133,""enrollment_cash"":100,""occurrence_cash"":15,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",450,2024-10-29 17:28:03,1,2024-10-29 17:28:10,1,2024-10-29 17:28:15,2,2024-10-29 17:28:21,2,2024-10-29 17:28:27,2,2024-10-29 17:28:35,2,2024-10-29 17:28:42,no,Nothing ,2024-10-29 17:28:03,2024-10-29 17:28:42,39,no,2024-10-29 17:28:54,5qjauvryITH_Ep-MEnxynw**
6efCj3hI7d8IPRqDbZfZX-zice14qwROAz54xGyusxPDi8YDmEr1_wtK4jLRm37Y,35861620,141484,454,2024-10-29 17:32:21,2024-10-29 17:33:49,2024-10-29 17:33:49,,2024-10-29 17:32:21,325440,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",671,"{""profileID"":116,""respID"":671,""qID"":1,""altID"":1,""obsID"":421,""enrollment_cash"":300,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",200,2024-10-29 17:32:48,1,2024-10-29 17:32:55,1,2024-10-29 17:33:05,2,2024-10-29 17:33:16,2,2024-10-29 17:33:23,2,2024-10-29 17:33:29,2,2024-10-29 17:33:36,no,,2024-10-29 17:32:48,2024-10-29 17:33:36,48,no,2024-10-29 17:33:49,5qjauvryITGcoFC1u2gv5g**
UsFtFoPjMhx9TXwIxr3K2hQdnHU8SLwwf5hdDmcC2o620xZ9LC6JqOA0JL8i-B-Y,35862265,141484,455,2024-10-29 18:42:55,2024-10-29 18:45:23,2024-10-29 18:45:23,,2024-10-29 18:42:55,265675,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1103,"{""profileID"":718,""respID"":1103,""qID"":1,""altID"":1,""obsID"":3013,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",150,2024-10-29 18:44:36,2,2024-10-29 18:44:45,1,2024-10-29 18:44:50,2,2024-10-29 18:44:58,2,2024-10-29 18:45:03,2,2024-10-29 18:45:08,2,2024-10-29 18:45:14,no,,2024-10-29 18:44:36,2024-10-29 18:45:14,38,no,2024-10-29 18:45:23,5qjauvryITHNglCYFlMIqQ**
B804PzNGhq7v9vZhBSUvcIS3u75V7p5FXXsbCS63KD5wQUzD-ZwONtBGLeNBVsWb,35862411,141484,456,2024-10-29 18:56:00,2024-10-29 18:58:07,2024-10-29 18:58:08,,2024-10-29 18:56:00,873865,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3550,"{""profileID"":560,""respID"":3550,""qID"":1,""altID"":1,""obsID"":17695,""enrollment_cash"":300,""occurrence_cash"":20,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-29 18:56:27,2,2024-10-29 18:56:40,1,2024-10-29 18:56:48,1,2024-10-29 18:56:59,2,2024-10-29 18:57:20,2,2024-10-29 18:57:37,1,2024-10-29 18:57:44,no,its good and informative.,2024-10-29 18:56:27,2024-10-29 18:57:44,77,no,2024-10-29 18:58:07,5qjauvryITExtiNwH3-w0A**
SJhl4NeE0Kh7mCOwHyq5o_CXm4oSwlH93glp26Se7gpSTC88PE08htEKvT_YZ88H,35862618,141484,457,2024-10-29 19:27:06,2024-10-29 19:28:10,2024-10-29 19:28:10,,2024-10-29 19:27:07,589396,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1519,"{""profileID"":706,""respID"":1519,""qID"":1,""altID"":1,""obsID"":5509,""enrollment_cash"":100,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",200,2024-10-29 19:27:18,1,2024-10-29 19:27:25,2,2024-10-29 19:27:34,1,2024-10-29 19:27:41,1,2024-10-29 19:27:48,1,2024-10-29 19:27:57,1,2024-10-29 19:28:04,no,,2024-10-29 19:27:18,2024-10-29 19:28:04,46,no,2024-10-29 19:28:10,5qjauvryITGliwrgRPECeQ**
OQ39H2XvTwDqBdNmkNzN4rLbCr0Kjbwz85J29zvxQcIkihK4kU797Y1Tb7Fk2T09,35862812,141484,458,2024-10-29 19:48:29,2024-10-29 19:51:02,2024-10-29 19:51:02,,2024-10-29 19:48:29,548494,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2571,"{""profileID"":464,""respID"":2571,""qID"":1,""altID"":1,""obsID"":11821,""enrollment_cash"":300,""occurrence_cash"":2,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-29 19:48:57,1,2024-10-29 19:49:40,1,2024-10-29 19:49:50,1,2024-10-29 19:50:03,2,2024-10-29 19:50:13,2,2024-10-29 19:50:25,1,2024-10-29 19:50:48,no,,2024-10-29 19:48:57,2024-10-29 19:50:48,111,no,2024-10-29 19:51:02,5qjauvryITGTaq0X4UDkNw**
uBBRef5Bw4pAlLJaeYnGYxxuVmFnnbsH7tu2wRtJlNdpvT1kK2dO48Nne-15WQYC,35863403,141484,459,2024-10-29 20:17:24,2024-10-29 20:21:05,2024-10-29 20:21:05,,2024-10-29 20:17:24,278325,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3775,"{""profileID"":697,""respID"":3775,""qID"":1,""altID"":1,""obsID"":19045,""enrollment_cash"":50,""occurrence_cash"":20,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",100,2024-10-29 20:18:45,1,2024-10-29 20:19:04,2,2024-10-29 20:19:14,1,2024-10-29 20:19:26,1,2024-10-29 20:20:03,2,2024-10-29 20:20:21,1,2024-10-29 20:20:40,no,"Nothing for now
Thank you",2024-10-29 20:18:45,2024-10-29 20:20:40,115,no,2024-10-29 20:21:05,5qjauvryITHb0e-lDDFvFw**
YV3_vd8gxNmuw26u_dJZQq4v4kJVJbpdg143JWApakRm4cX3hfb0uB8PQjeWpxCx,35863561,141484,460,2024-10-29 20:31:13,2024-10-29 20:32:31,2024-10-29 20:32:32,,2024-10-29 20:31:13,650608,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2354,"{""profileID"":91,""respID"":2354,""qID"":1,""altID"":1,""obsID"":10519,""enrollment_cash"":200,""occurrence_cash"":10,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",500,2024-10-29 20:31:24,2,2024-10-29 20:31:30,2,2024-10-29 20:31:40,2,2024-10-29 20:31:45,2,2024-10-29 20:31:50,2,2024-10-29 20:32:07,2,2024-10-29 20:32:12,yes,Revved the only thing that would work with them ,2024-10-29 20:31:24,2024-10-29 20:32:12,48,no,2024-10-29 20:32:32,5qjauvryITHoPyK1uhupvw**
Wxs8mNTeq0eqYFdTrL4MSKoItwNxtlFXMwwC-q_Dyx4koolaz6W_Rc-HITMF4tOb,35864186,141484,461,2024-10-29 21:06:00,2024-10-29 21:07:23,2024-10-29 21:07:23,,2024-10-29 21:06:00,481573,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",57,"{""profileID"":407,""respID"":57,""qID"":1,""altID"":1,""obsID"":337,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":1,""lower_bound"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-29 21:06:21,2,2024-10-29 21:06:31,2,2024-10-29 21:06:37,1,2024-10-29 21:06:46,2,2024-10-29 21:06:53,1,2024-10-29 21:07:03,2,2024-10-29 21:07:10,no,,2024-10-29 21:06:21,2024-10-29 21:07:10,49,no,2024-10-29 21:07:23,5qjauvryITGuA9jCQEG0VQ**
b8UDXJbZoHc3P75TYjkuq7bbFVdVIaALzR3ueRAMjr_R7QzOXxhv_GgjaAi3WOZr,35864219,141484,462,2024-10-29 21:10:06,2024-10-29 21:11:01,,,2024-10-29 21:10:06,770860,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1193,"{""profileID"":93,""respID"":1193,""qID"":1,""altID"":1,""obsID"":3553,""enrollment_cash"":50,""occurrence_cash"":15,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-29 21:10:25,2,2024-10-29 21:11:02,,,,,,,,,,,,,,,,,,5qjauvryITHpR9XtLNrpXA**
9xDnwX-M4aaCjUC8Uw9BDs60rDORaVJeJoj-sxmaxNI0biGRs8fHYxNMyhJrlXmN,35864766,141484,463,2024-10-29 21:42:43,2024-10-29 21:43:35,2024-10-29 21:43:35,,2024-10-29 21:42:43,409557,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",150,"{""profileID"":336,""respID"":150,""qID"":1,""altID"":1,""obsID"":895,""enrollment_cash"":300,""occurrence_cash"":15,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":70,""no_choice"":0}",150,2024-10-29 21:42:55,1,2024-10-29 21:43:01,2,2024-10-29 21:43:07,1,2024-10-29 21:43:12,1,2024-10-29 21:43:18,1,2024-10-29 21:43:23,1,2024-10-29 21:43:28,no,goodmncxsx. ,2024-10-29 21:42:55,2024-10-29 21:43:28,33,no,2024-10-29 21:43:35,5qjauvryITGGrRZa9S3Kzg**
bD2P_1B-3siKlE2bt52-ZlV0r_7rIJTHbWQetWShB2u5r3mhxraLMZSUeWyFLtXX,35864805,141484,464,2024-10-29 21:44:09,2024-10-29 21:45:06,2024-10-29 21:45:06,,2024-10-29 21:44:09,217797,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1291,"{""profileID"":238,""respID"":1291,""qID"":1,""altID"":1,""obsID"":4141,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-29 21:44:18,2,2024-10-29 21:44:28,2,2024-10-29 21:44:33,2,2024-10-29 21:44:37,2,2024-10-29 21:44:45,1,2024-10-29 21:44:49,1,2024-10-29 21:44:54,no,Nothing thanks,2024-10-29 21:44:18,2024-10-29 21:44:54,36,no,2024-10-29 21:45:06,5qjauvryITE-1qHLL-mE-A**
H1XCzlq2In0JKivNwHkjOOkoCKB2QLRkehdUIJ3FZhllovp1lNKs0DU0Veq0cJ0C,35864816,141484,465,2024-10-29 21:44:27,2024-10-29 21:45:28,2024-10-29 21:45:29,,2024-10-29 21:44:27,760333,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3199,"{""profileID"":688,""respID"":3199,""qID"":1,""altID"":1,""obsID"":15589,""enrollment_cash"":300,""occurrence_cash"":5,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",200,2024-10-29 21:44:35,2,2024-10-29 21:44:45,1,2024-10-29 21:44:52,2,2024-10-29 21:44:58,1,2024-10-29 21:45:05,2,2024-10-29 21:45:11,1,2024-10-29 21:45:18,no,None,2024-10-29 21:44:35,2024-10-29 21:45:18,43,no,2024-10-29 21:45:28,5qjauvryITFgqgpQo9cZcg**
0yQ8As4GoCaS-qpEsyiUwmvB3B_6prQT397d5HgboNPCJsBkOEazB7YY1PukpwHz,35864918,141484,466,2024-10-29 21:45:48,2024-10-29 21:47:59,2024-10-29 21:47:59,,2024-10-29 21:45:48,289273,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",249,"{""profileID"":515,""respID"":249,""qID"":1,""altID"":1,""obsID"":1489,""enrollment_cash"":200,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-29 21:45:57,1,2024-10-29 21:46:05,2,2024-10-29 21:46:20,1,2024-10-29 21:47:06,1,2024-10-29 21:47:14,2,2024-10-29 21:47:22,2,2024-10-29 21:47:33,no,,2024-10-29 21:45:57,2024-10-29 21:47:33,96,no,2024-10-29 21:47:59,5qjauvryITHv_DjvfQ1z3A**
ElfzM-WAv1j5YVkSc53ASt9-leUFqhls9npgyHGKWSIVJx9oIMkoEZsLybdvSuHG,35865119,141484,467,2024-10-29 21:47:32,2024-10-29 21:48:44,2024-10-29 21:48:44,,2024-10-29 21:47:32,735016,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",4591,"{""profileID"":360,""respID"":4591,""qID"":1,""altID"":1,""obsID"":23941,""enrollment_cash"":300,""occurrence_cash"":20,""monthly_occurrence"":2,""lower_bound"":30,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-29 21:47:48,2,2024-10-29 21:47:55,1,2024-10-29 21:48:03,1,2024-10-29 21:48:08,1,2024-10-29 21:48:15,1,2024-10-29 21:48:25,1,2024-10-29 21:48:34,no,,2024-10-29 21:47:48,2024-10-29 21:48:34,46,no,2024-10-29 21:48:44,5qjauvryITHvivnrr4grpQ**
hBVcvihmlh8sitFBDBQyBniRohxQP6rzxNa_6kARZ9DQPmHFWYbOW11je6rreEnZ,35865134,141484,468,2024-10-29 21:47:52,2024-10-29 21:49:16,2024-10-29 21:49:17,,2024-10-29 21:47:52,253297,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",21,"{""profileID"":137,""respID"":21,""qID"":1,""altID"":1,""obsID"":121,""enrollment_cash"":50,""occurrence_cash"":20,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2024-10-29 21:48:04,2,2024-10-29 21:48:26,2,2024-10-29 21:48:35,1,2024-10-29 21:48:47,1,2024-10-29 21:48:54,2,2024-10-29 21:49:01,2,2024-10-29 21:49:07,no,,2024-10-29 21:48:04,2024-10-29 21:49:07,63,no,2024-10-29 21:49:17,5qjauvryITGnKw9BBWjZ1Q**
z0UD68RF4SmBqB0mnSedsMg6wZ0pOa4TNg0ESVIMZZ2ri8XkaQaBE6aYWOAMJxPx,35865160,141484,469,2024-10-29 21:48:27,2024-10-29 23:51:21,,,2024-10-29 21:48:27,815531,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2107,"{""profileID"":123,""respID"":2107,""qID"":1,""altID"":1,""obsID"":9037,""enrollment_cash"":200,""occurrence_cash"":2,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",250,2024-10-29 21:48:38,,,,,,,,,,,,,,,,,,,,5qjauvryITEptmBrs4wN8Q**
69LYsVFym_gGQkX0jekeex6Au3gAgYQ_xMRkDPJrckp4VhdkcXvLQ98qlIUGdhJ3,35865217,141484,470,2024-10-29 21:49:30,2024-10-29 21:50:35,2024-10-29 21:50:36,,2024-10-29 21:49:31,944077,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",52,"{""profileID"":426,""respID"":52,""qID"":1,""altID"":1,""obsID"":307,""enrollment_cash"":100,""occurrence_cash"":5,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-29 21:49:39,1,2024-10-29 21:49:43,1,2024-10-29 21:49:50,1,2024-10-29 21:49:56,1,2024-10-29 21:50:00,1,2024-10-29 21:50:13,1,2024-10-29 21:50:17,yes,,2024-10-29 21:49:39,2024-10-29 21:50:17,38,no,2024-10-29 21:50:36,5qjauvryITEIMA16vtJUiQ**
Km3mYtyS6_YvzDK3-2b3xnNmfv5RHRv_HEschy1KeiO0EeBtD75dc3qJriArOoyb,35865224,141484,471,2024-10-29 21:49:57,2024-10-29 21:51:33,2024-10-29 21:51:33,,2024-10-29 21:49:57,603737,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",958,"{""profileID"":679,""respID"":958,""qID"":1,""altID"":1,""obsID"":2143,""enrollment_cash"":200,""occurrence_cash"":20,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",100,2024-10-29 21:50:06,1,2024-10-29 21:50:36,2,2024-10-29 21:50:43,1,2024-10-29 21:50:48,2,2024-10-29 21:51:02,1,2024-10-29 21:51:07,2,2024-10-29 21:51:12,no,,2024-10-29 21:50:06,2024-10-29 21:51:12,66,no,2024-10-29 21:51:33,5qjauvryITFgOrfx_cuXVg**
qscK34hV3aN9_u9sxg58To69m0BbE4M8qZfwYy85J2iWb4vA-DpjlAMVXzBXED-d,35865251,141484,472,2024-10-29 21:50:33,2024-10-29 21:52:06,2024-10-29 21:52:06,,2024-10-29 21:50:33,537465,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1910,"{""profileID"":449,""respID"":1910,""qID"":1,""altID"":1,""obsID"":7855,""enrollment_cash"":50,""occurrence_cash"":10,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":70,""no_choice"":0}",400,2024-10-29 21:50:44,2,2024-10-29 21:51:33,1,2024-10-29 21:51:38,1,2024-10-29 21:51:43,2,2024-10-29 21:51:49,1,2024-10-29 21:51:53,2,2024-10-29 21:51:57,no,,2024-10-29 21:50:44,2024-10-29 21:51:57,73,no,2024-10-29 21:52:06,5qjauvryITEzvTZtwbDOHg**
