session,session_id,study_id,iteration,created,modified,ended,expired,time_3_start,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_3_end
PF9ETpN9rca5nXjwAewikyVnjBBWR1YWuVhrl8E4TAeHaxOEk5VsONVK754R1QA_,35731242,141365,646,2024-10-18 16:36:23,2024-10-18 16:37:45,2024-10-18 16:37:45,,2024-10-18 16:36:24,very,1981,male,white,,degree_grad,,employed_over40,democratic,detached,,own,5_or_more,100_to_150,2024-10-18 16:37:45
7hM6cOKfRjMs2J-ojVMafBfc-gRo2_bdmHQKuv3YDmCPiThRrpfLZym4iD2bsdWt,35731254,141365,647,2024-10-18 16:36:50,2024-10-18 16:39:08,2024-10-18 16:39:08,,2024-10-18 16:36:50,very,1983,male,white,,degree_bs,,employed_under40,democratic,detached,,own,5_or_more,150_to_200,2024-10-18 16:39:08
1w1R2WHGgjpo14TBNBmx-CCilKXLSd6YQ-F7vNCgvvVzsWcZQcN9FziET6lV0JKe,35731287,141365,648,2024-10-18 16:37:56,2024-10-18 16:38:43,2024-10-18 16:38:43,,2024-10-18 16:37:57,believe,2001,female,black,,hs,,employed_over40,democratic,apartment,,rent,2,50_to_75,2024-10-18 16:38:43
BnU1FNUiPQ1Wtrg5P4IKg0ZXHKuI_gNjTnO629lKtCaslmKGgyiSZijyx_YNjQHi,35731321,141365,649,2024-10-18 16:39:08,2024-10-18 16:39:48,2024-10-18 16:39:48,,2024-10-18 16:39:08,somewhat,1985,male,white,,degree_bs,,employed_over40,republican,detached,,own,3,300_to_400,2024-10-18 16:39:48
NENrkY5BXSU3VO_3tf9GyQUtXP_kwlummm5bqDxMm4L2py2f4vnnX9IVvYU0nMdo,35731334,141365,650,2024-10-18 16:39:28,2024-10-18 16:40:28,2024-10-18 16:40:28,,2024-10-18 16:39:28,believe,1991,male,black,,degree_associate,,employed_over40,democratic,detached,,own,2,75_to_100,2024-10-18 16:40:28
TIRufiEsCeyiZnkGI-zjO9n3TOwdFsXIqsfrOo2zPnb6EwyQ33P6m5IP1_oj3glR,35731348,141365,651,2024-10-18 16:40:21,2024-10-18 16:41:11,2024-10-18 16:41:11,,2024-10-18 16:40:21,very,1983,male,white,,degree_grad,,employed_over40,democratic,detached,,own,4,200_to_250,2024-10-18 16:41:11
X6Y421GJAZXZ1OFpHMd4fvLf7LBn2I31MMVw6BUqrmMTkPVjCTe9xleGxW11jlfs,35731357,141365,652,2024-10-18 16:40:49,2024-10-18 16:41:40,,,2024-10-18 16:40:49,believe,1979,male,white,,degree_bs,,employed_over40,republican,,,,,,
WPksmRGWx0nwhQYhJr9L_sOK_9Xn5BVbXaMfE3oSFfT745cKxM6H3mNb2NzI6HW-,35731365,141365,653,2024-10-18 16:41:31,2024-10-18 16:44:54,2024-10-18 16:44:54,,2024-10-18 16:41:31,believe,1970,male,white,,degree_grad,,employed_over40,democratic,detached,,own,4,100_to_150,2024-10-18 16:44:54
bqpRKnjNQ63d9KhtpffLK_glp1u5-IdxaBflTgAfvx0ievCTyGWD8Z3RuOgVci9I,35731372,141365,654,2024-10-18 16:41:48,2024-10-18 16:43:04,2024-10-18 16:43:04,,2024-10-18 16:41:48,believe,1992,female,white,,degree_grad,,employed_under40,independent,detached,,own,5_or_more,150_to_200,2024-10-18 16:43:04
kaTMzi4Kjhu9MzvP8T6ZVSXTx0CjvC5vk-qJFbAxIU6MNC4g_zkC94vK4JEqUDfy,35731382,141365,655,2024-10-18 16:42:33,2024-10-18 16:43:32,2024-10-18 16:43:32,,2024-10-18 16:42:33,very,1971,male,black,,degree_bs,,employed_over40,democratic,detached,,own,5_or_more,75_to_100,2024-10-18 16:43:32
hWUP-5aV725I5XK8gmqKO0FYIzz_SN7uSA-QWhJSyxLec9w98pglhsMa0lqaSBnc,35731394,141365,656,2024-10-18 16:43:10,2024-10-18 16:44:52,2024-10-18 16:44:52,,2024-10-18 16:43:10,very,1976,male,white,,degree_grad,,employed_over40,democratic,detached,,own,4,200_to_250,2024-10-18 16:44:52
di6b9vAJ4bvn_eZUzpQtv-Xg41HYfvLoaE1V1hnhCYKNlpVZBsmWT5E8MgrXv7ro,35731462,141365,657,2024-10-18 16:45:58,2024-10-18 16:48:15,2024-10-18 16:48:15,,2024-10-18 16:45:58,believe,1980,male,white,,degree_grad,,employed_under40,democratic,detached,,own,4,150_to_200,2024-10-18 16:48:15
GrcLFD79oDH8e-WBULuF0mK3w1MYq5jiJUwwBZmzuAuGk5EWaLkOdvAa_l8AjZDU,35731473,141365,658,2024-10-18 16:46:09,2024-10-18 16:46:54,2024-10-18 16:46:54,,2024-10-18 16:46:09,neutral,2003,male,black,,college_some,,employed_over40,democratic,apartment,,rent,1,35_to_50,2024-10-18 16:46:54
sWkRqHp6MSYmHsbZaXN8yITH1fY2yruW15x2oBgWYJWvi0Dg_BEVLuVyoL8btcs2,35731502,141365,659,2024-10-18 16:48:48,2024-10-18 16:50:12,2024-10-18 16:50:13,,2024-10-18 16:48:48,somewhat,1994,female,white,,degree_bs,,employed_over40,democratic,detached,,own,5_or_more,200_to_250,2024-10-18 16:50:13
UQisFzdjSRfPEs5Svov_ruX4bHA8Ee5JyFi9pLe2olucrTJmFzkCZ4IDGrxbTc17,35731513,141365,660,2024-10-18 16:49:21,2024-10-18 16:50:53,2024-10-18 16:50:53,,2024-10-18 16:49:22,somewhat,1962,female,other,W,degree_grad,,student,republican,detached,,prefer_not_say,prefer_not_say,over_400,2024-10-18 16:50:53
40uAyNYhdxJlsBK3bwEdo8D23BLNfS2qg6IUV28YwbT2AWa02ZptL4Bfb19mEHVW,35731514,141365,661,2024-10-18 16:49:25,2024-10-18 16:51:58,2024-10-18 16:51:59,,2024-10-18 16:49:25,believe,1997,male,white,,degree_bs,,employed_over40,republican,townhome,,own,3,75_to_100,2024-10-18 16:51:59
WAJvQJ38KFbkf22sLsAo0tGrRbPJEXznb3dZ_AxUd5RB1IY1-aTuWgjC1Qn3JjQA,35731582,141365,662,2024-10-18 16:55:03,2024-10-18 16:59:57,2024-10-18 16:59:58,,2024-10-18 16:55:04,very,1952,female,white,,degree_grad,,retired,democratic,detached,,own,2,250_to_300,2024-10-18 16:59:57
-0G9UsgUsmbAGNJawbBV6XUpvgrBxsLK1A97cyzc5Hujokyj-BHnbimYrK5fhal3,35731595,141365,663,2024-10-18 16:57:33,2024-10-18 17:02:01,2024-10-18 17:02:02,,2024-10-18 16:57:33,very,2000,male,white,,degree_bs,,student,democratic,detached,,own,3,50_to_75,2024-10-18 17:02:01
1uWYNpjUGv6iH2eKiRllpbXkrBy67_F7QusJqtTne_x7CCeue4zkKy1fOpjkR_Sn,35731598,141365,664,2024-10-18 16:57:37,2024-10-18 16:58:45,2024-10-18 16:58:46,,2024-10-18 16:57:37,somewhat,1960,male,white,,vocational,,retired,independent,detached,,own,2,75_to_100,2024-10-18 16:58:46
1NVrVPyZITI7iwQji_nkaIh-1sJGcvdICHgkElFjJC_UyB0nkWdtuokTsGUnA1VJ,35731606,141365,665,2024-10-18 16:58:42,2024-10-18 17:01:54,2024-10-18 17:01:54,,2024-10-18 16:58:42,believe,1982,male,white,,degree_grad,,employed_under40,democratic,detached,,own,4,150_to_200,2024-10-18 17:01:54
RYCCgBmN3jy1sDnX_BJDJZ0_DZ3opg2bTmRmqY8EqYPfcXvOOQAk3B9WGbAj96d1,35731653,141365,666,2024-10-18 17:03:42,2024-10-18 17:04:28,2024-10-18 17:04:28,,2024-10-18 17:03:43,believe,1969,female,white,,hs,,employed_under40,republican,detached,,own,2,75_to_100,2024-10-18 17:04:28
R383p7pVEdK3SHYJKC5VCLuBdeSupHZyBfytn6JP06HhlNRK0ZmHU_Q9z_4j-Enz,35731676,141365,667,2024-10-18 17:05:16,2024-10-18 17:55:53,2024-10-18 17:55:53,,2024-10-18 17:05:16,very,1985,female,hispanic,,degree_grad,,employed_over40,democratic,detached,,own,4,150_to_200,2024-10-18 17:55:53
L3239LpkiczqSprTAMC2wW9ZNJ_gFZOADjnohj8wH-S6aZ0C1oUQ54HZ6Ofq2Tug,35731715,141365,668,2024-10-18 17:09:38,2024-10-18 17:11:53,2024-10-18 17:11:54,,2024-10-18 17:09:39,believe,1998,female,white,,degree_bs,,employed_under40,republican,detached,,own,4,75_to_100,2024-10-18 17:11:53
QrXdxdsjaDKuKz5eBRFO60A6NUrwVtQ7rxbcFVvBTgX22ydNWMqYtjpMhVDansjq,35731718,141365,669,2024-10-18 17:10:03,2024-10-18 17:11:12,2024-10-18 17:11:13,,2024-10-18 17:10:04,believe,1997,female,white,,degree_bs,,employed_under40,republican,detached,,rent,4,75_to_100,2024-10-18 17:11:12
Mxpyy6mkTHa7Z2L0-K5dMdofqwppdyg04zf-a0QAK-2gJrEvJn0Lx7YUH0oje0Qh,35731725,141365,670,2024-10-18 17:10:48,2024-10-18 17:12:00,2024-10-18 17:12:00,,2024-10-18 17:10:48,believe,1998,female,white,,degree_bs,,employed_under40,republican,detached,,own,4,75_to_100,2024-10-18 17:12:00
GX51JaaBY5WfN2O5ZCVxE7T9Po2k3aVv1QGPqoNKY_Yq_NWh4N-iXX7J7MWBA6Se,35731744,141365,671,2024-10-18 17:12:37,2024-10-18 17:14:05,2024-10-18 17:14:05,,2024-10-18 17:12:37,believe,1997,female,white,,degree_bs,,employed_over40,republican,townhome,,own,4,75_to_100,2024-10-18 17:14:05
Sl69ldcWUEr2t32y0c1ikHm0J0LpH_01RxbGiwKke_Sr5WU3QE_vMbViLGUpuaM-,35731751,141365,672,2024-10-18 17:13:02,2024-10-18 17:15:14,2024-10-18 17:15:14,,2024-10-18 17:13:02,believe,1999,male,white,,degree_bs,,employed_over40,republican,townhome,,own,4,75_to_100,2024-10-18 17:15:14
OZC2lUmjGtCG3qx6MXd-upPBaks83mlFpYkPRSdXivY4sGZOww2VHa7t7yGi4h8J,35731757,141365,673,2024-10-18 17:13:40,2024-10-18 17:14:43,2024-10-18 17:14:43,,2024-10-18 17:13:40,very,1976,male,white,,degree_bs,,employed_over40,republican,detached,,rent,4,150_to_200,2024-10-18 17:14:43
ScHZD0v-6s4XFcWJbe91s59FD_MnbFZpg0z4KWU9BM9u8C15NVAW-1GiLwWmz68O,35731789,141365,674,2024-10-18 17:15:18,2024-10-18 17:16:13,2024-10-18 17:16:13,,2024-10-18 17:15:18,somewhat,1984,male,white,,degree_bs,,employed_under40,republican,mobile,,own,4,100_to_150,2024-10-18 17:16:13
DZ0zfPumDZcgcaXmzV_k7k-2W__wpt64eXeQ25MEjXYYP-t7-dLOrzi7Nsq4des6,35731802,141365,675,2024-10-18 17:17:07,2024-10-18 17:18:09,2024-10-18 17:18:09,,2024-10-18 17:17:07,believe,1998,male,white,,degree_bs,,employed_over40,republican,townhome,,own,4,75_to_100,2024-10-18 17:18:09
SziiHKaEPDxOm59cmYoGu_Ak3DMjkAciWr0IFYD1N-dxl1vUZiIQU83NSgVQnsel,35731804,141365,676,2024-10-18 17:17:49,2024-10-18 17:19:09,2024-10-18 17:19:09,,2024-10-18 17:17:50,neutral,1976,female,white,,college_some,,employed_over40,independent,detached,,own,3,150_to_200,2024-10-18 17:19:09
G_ka7Rq2C_6Rf1YS45iDktWJhDvdqtv2YoXkaQHHevtYqwuw8G09Q-CeD09mKhTh,35734223,141365,677,2024-10-18 21:20:46,2024-10-18 21:21:25,2024-10-18 21:21:26,,2024-10-18 21:20:46,very,1982,male,hispanic,,degree_bs,,employed_over40,independent,detached,,own,3,100_to_150,2024-10-18 21:21:26
wSoKJ5Yocpzvw9e-8w6AbdxS6X4mmIhHupOZnl1jMjFIjLBpNytlcEYF87UtF6iR,35822081,141365,678,2024-10-25 19:38:47,2024-10-25 19:39:40,2024-10-25 19:39:40,,2024-10-25 19:38:47,very,1976,male,asian,,degree_bs,,employed_under40,independent,detached,,own,2,75_to_100,2024-10-25 19:39:40
5mclqg-OFg__ecGlPdSsrJKxZU157gXIbKZMgApZ2NON7qOA6Z274Y_Yy3AHJXgx,35822136,141365,679,2024-10-25 19:44:00,2024-10-25 19:45:35,2024-10-25 19:45:35,,2024-10-25 19:44:00,believe,1945,male,white,,degree_bs,,retired,democratic,detached,,own,1,150_to_200,2024-10-25 19:45:35
Jb2I5EexZD7TnXREmu6j-CMaDUtCvzoFjI_0fpURDUtRFMwauE8J5FWyz6M-MZ1f,35822214,141365,680,2024-10-25 19:49:30,2024-10-25 19:50:26,2024-10-25 19:50:27,,2024-10-25 19:49:30,believe,1962,male,white,,degree_grad,,employed_over40,independent,detached,,own,2,200_to_250,2024-10-25 19:50:27
Aha_kirNnuunruAybEHVMfEHlX4RNwcye9ccDwCMvHpTL6E067AjsJ8A6nH_qC0z,35822228,141365,681,2024-10-25 19:50:24,2024-10-25 19:51:10,2024-10-25 19:51:11,,2024-10-25 19:50:24,believe,1984,male,white,,degree_bs,,employed_over40,independent,detached,,own,2,75_to_100,2024-10-25 19:51:10
NNoG--FT9mXogXPNVXgB7Wc9ltA040yEa9J2qJ9gCw5_iZ_IHRgZd5f1nZjmUIwD,35822253,141365,682,2024-10-25 19:51:14,2024-10-25 19:52:49,2024-10-25 19:52:49,,2024-10-25 19:51:14,very,1989,female,other,Mixed African american and White,college_some,,not_employed_not_looking,democratic,detached,,own,5_or_more,50_to_75,2024-10-25 19:52:49
7LVAqWqvHUoFUO8k6Pa6JH3w1H7eUv64PI6PZKeedMNW77GVj7yLs0tYjU5LQsDu,35822262,141365,683,2024-10-25 19:51:27,2024-10-25 19:52:31,2024-10-25 19:52:31,,2024-10-25 19:51:28,very,1966,male,white,,college_some,,employed_under40,democratic,detached,,own,2,150_to_200,2024-10-25 19:52:31
fNo9ICsaN-8W4cdOh0GhujFxqAbRG3BZDL71jKmokxXfaCaLKhBW6z1mKs7P7DI8,35822286,141365,684,2024-10-25 19:53:12,2024-10-25 19:54:22,2024-10-25 19:54:22,,2024-10-25 19:53:13,believe,1956,male,white,,degree_associate,,retired,independent,detached,,own,2,50_to_75,2024-10-25 19:54:22
IWEEjuvnP69F0UmyjwjOMXeCb7jkZrHaQ1r6MXwlPQteLEvXcKas9A3_8yf3qQqU,35822353,141365,685,2024-10-25 19:57:47,2024-10-25 19:59:35,2024-10-25 19:59:35,,2024-10-25 19:57:47,not,1949,male,white,,degree_associate,,employed_under40,republican,detached,,own,2,75_to_100,2024-10-25 19:59:35
E_oQYpE7gwTYrOtMN7JM7puRhnU7JXOHxVNC1piMRJmPfPGnGxJDrOpCKoRvi8PY,35822355,141365,686,2024-10-25 19:57:50,2024-10-25 19:59:06,2024-10-25 19:59:07,,2024-10-25 19:57:50,very,1946,male,white,,degree_grad,,retired,democratic,detached,,own,2,300_to_400,2024-10-25 19:59:07
lV8yFtqOUZ8_uLGrAQgXCscB8lnEgWxyJJ809hGiOeiIbtusOZSvz6s4Ribo-W7w,35822598,141365,687,2024-10-25 20:01:32,2024-10-25 20:02:31,2024-10-25 20:02:31,,2024-10-25 20:01:32,very,1999,male,white,,degree_associate,,employed_over40,democratic,mobile,,rent,4,75_to_100,2024-10-25 20:02:31
8A_feSc9I27b_g8NPH1IuhYmw3r59KhH3sotvra3faQpioaMmwmVUUEhwM7QiRpt,35822607,141365,688,2024-10-25 20:01:38,2024-10-25 20:03:18,2024-10-25 20:03:19,,2024-10-25 20:01:38,believe,1972,female,asian,,degree_bs,,employed_under40,democratic,detached,,own,4,300_to_400,2024-10-25 20:03:18
YJoTVK-DLNMPTzpDBsk5aU7ny_aP-_XrNmiA-OWrzMp8uCGhI3_2EC6AC_d-iuf0,35822725,141365,689,2024-10-25 20:03:00,2024-10-25 20:06:06,2024-10-25 20:06:06,,2024-10-25 20:03:00,very,1981,male,white,,degree_grad,,employed_over40,republican,detached,,own,4,150_to_200,2024-10-25 20:06:06
SqIHvLeC2Wf_xZdtxdnXDHa8TaqAz6xDvG6MajesyLFfmOFLongYPxQrlKSVRq7f,35822802,141365,690,2024-10-25 20:05:14,2024-10-25 20:06:01,2024-10-25 20:06:01,,2024-10-25 20:05:14,neutral,1982,male,white,,hs,,employed_under40,independent,apartment,,own,2,50_to_75,2024-10-25 20:06:01
woqVuN3T8atGWEYLvuEMlPvhu1hB-xjIFPWZujNPhK2kN6rZrKhSHyU8qUPp4aKR,35822803,141365,691,2024-10-25 20:05:14,2024-10-25 20:05:56,2024-10-25 20:05:57,,2024-10-25 20:05:14,believe,1999,male,hispanic,,hs,,employed_under40,democratic,detached,,rent,2,25_to_35,2024-10-25 20:05:56
kyCkKQojlH09xVFPcGw9reB66hOnIkVisquPl_l-kqqNsDyDTjDKmfAAywPTCHHm,35822804,141365,692,2024-10-25 20:05:27,2024-10-25 20:06:45,2024-10-25 20:06:46,,2024-10-25 20:05:27,believe,1949,male,white,,degree_grad,,employed_under40,democratic,condo,,own,2,250_to_300,2024-10-25 20:06:45
DgTTWNZlGKfmgPRFbhirBoPHz_di9l5XEQKc18t7NCOd8lTPoMLhCET-nlst2d31,35822805,141365,693,2024-10-25 20:05:30,2024-10-25 20:06:16,2024-10-25 20:06:17,,2024-10-25 20:05:30,believe,1984,male,white,,degree_bs,,employed_over40,democratic,apartment,,own,4,200_to_250,2024-10-25 20:06:17
lojriZCMCpRVihq06bpSGOfmwb2asfRtwIJEhD6FB6bAAYAmB11kmJ8ckq2oWLJR,35822823,141365,694,2024-10-25 20:06:39,2024-10-25 20:07:14,2024-10-25 20:07:14,,2024-10-25 20:06:39,believe,1986,female,white,,degree_associate,,employed_under40,republican,apartment,,rent,3,below_25,2024-10-25 20:07:14
zQKduttkhmSRYji_dzpoD_ZWbfm4StBVyjBji_xAiU9HL320GATv1ameJXBeQFl3,35822829,141365,695,2024-10-25 20:06:59,2024-10-25 20:08:01,2024-10-25 20:08:02,,2024-10-25 20:06:59,believe,1981,male,white,,degree_grad,,employed_under40,democratic,apartment,,own,4,100_to_150,2024-10-25 20:08:02
kmjP_uCq7zi8zE1h4JzVpAJFuou8EGKqH7gRTFxrWmactdnm0oJ_1tR2Gpp3KMCl,35822830,141365,696,2024-10-25 20:07:04,2024-10-25 20:07:54,2024-10-25 20:07:54,,2024-10-25 20:07:04,very,1989,male,black,,hs,,employed_under40,democratic,detached,,rent,4,250_to_300,2024-10-25 20:07:54
AK1_A8mh5KVyLfeKLPQEm7J6SQtu4W9iL-GeooPh0oiD7-Z9EAkUdGxPZNmtsV7R,35822850,141365,697,2024-10-25 20:08:04,2024-10-25 20:08:58,2024-10-25 20:08:58,,2024-10-25 20:08:04,believe,1989,male,white,,hs,,employed_under40,democratic,detached,,own,3,25_to_35,2024-10-25 20:08:58
T4n0l6uXmrXHaOUHJf32ryMXkY-1TLmfsXwDArCJ6RdPIXKwVtBDrbMQWZ6N-vuA,35822855,141365,698,2024-10-25 20:08:18,2024-10-25 20:09:18,2024-10-25 20:09:18,,2024-10-25 20:08:18,believe,1986,male,white,,hs,,disabled,independent,mobile,,own,1,below_25,2024-10-25 20:09:18
hjEA8yDw7dc4kfruDUec2kGGIBnT5Espxaem4rbXcEkLYggLuk29-c-hgaccVMTl,35822856,141365,699,2024-10-25 20:08:58,2024-10-25 20:09:57,2024-10-25 20:09:57,,2024-10-25 20:08:59,believe,1987,male,hispanic,,degree_bs,,employed_over40,republican,detached,,own,4,100_to_150,2024-10-25 20:09:57
fHRhGAotPUVDAnm_m6oSaktk_94H0Lu4OmQzDwW4tOYnp_alwi5b4xe85ZmjDHrs,35822978,141365,700,2024-10-25 20:18:59,2024-10-25 20:19:59,2024-10-25 20:19:59,,2024-10-25 20:18:59,very,1948,male,white,,degree_grad,,employed_under40,independent,detached,,own,2,prefer_not_say,2024-10-25 20:19:59
ozlssI3dHuTZYEVtAl1LmxNr3JHkCpfj9MDIa5kyvlOGX9dpp8rElH6BvxmGVpkQ,35823061,141365,701,2024-10-25 20:26:49,2024-10-25 20:27:23,2024-10-25 20:27:24,,2024-10-25 20:26:49,very,1973,male,white,,degree_grad,,employed_over40,democratic,detached,,own,1,150_to_200,2024-10-25 20:27:24
zyA54ggT9sFHrhUpdzCu3Q5y2f4uKFdjYHeqRLq37AIY9RHuZW7HSmGVoB1YzUqq,35823139,141365,702,2024-10-25 20:34:42,2024-10-25 20:35:26,2024-10-25 20:35:26,,2024-10-25 20:34:42,very,1984,male,white,,degree_bs,,employed_over40,democratic,detached,,own,3,250_to_300,2024-10-25 20:35:26
wGs4Pijzuo-UhMyRMLdQJpNcBnnulu5pH1taRL6CLtN5a5khbSP6veYb-sudcD2d,35823256,141365,703,2024-10-25 20:43:14,2024-10-25 20:44:43,2024-10-25 20:44:44,,2024-10-25 20:43:14,very,1963,female,white,,degree_bs,,retired,independent,detached,,own,2,150_to_200,2024-10-25 20:44:43
1gKGSJrwQoZj69uBxjM1O_w-O0qZCt0ppGWOHKjiafRqYJx--JhEhpKLQ2y-vlYL,35823258,141365,704,2024-10-25 20:43:35,2024-10-25 20:44:36,2024-10-25 20:44:36,,2024-10-25 20:43:35,believe,1949,male,white,,hs,,retired,republican,detached,,own,2,100_to_150,2024-10-25 20:44:36
9s2v1_7o8r0NUGhUes0zdutmXPkMIhkqYu5rHYxQNNQWA-B2dzCjxtzY5_YwPOrU,35824529,141365,705,2024-10-25 23:09:15,2024-10-25 23:10:16,2024-10-25 23:10:16,,2024-10-25 23:09:15,somewhat,1965,male,white,,degree_bs,,retired,republican,detached,,own,3,over_400,2024-10-25 23:10:16
amtTJ_PwUFNdnyAxe_wObyoXtneTSvPdgNwHc74ab8_dqOEIFw3BA3UlXQGBuaBa,35824545,141365,706,2024-10-25 23:10:47,2024-10-25 23:12:13,2024-10-25 23:12:13,,2024-10-25 23:10:47,believe,1984,male,white,,degree_bs,,employed_over40,democratic,townhome,,own,4,50_to_75,2024-10-25 23:12:13
KqqSiS3N8bRzvCm9f27uij-GckUPW7KBkbMPjp-FpYOK0azY813rvkRkffkI6M-X,35824551,141365,707,2024-10-25 23:10:58,2024-10-25 23:12:54,2024-10-25 23:12:54,,2024-10-25 23:10:58,very,1976,male,white,,degree_grad,,employed_over40,democratic,detached,,own,4,100_to_150,2024-10-25 23:12:54
cMbjrWr-K7LKF_HuAN0P_GnIql7xCqN8sPgHDbhlX9cMwlwgMGYYm5aWhv7onHVr,35824580,141365,708,2024-10-25 23:12:42,2024-10-25 23:13:51,2024-10-25 23:13:52,,2024-10-25 23:12:42,somewhat,1984,male,black,,hs,,student,independent,detached,,rent,4,50_to_75,2024-10-25 23:13:51
04qR8vf6DPbVs8bc563v13E82htu_rAhb153tXjkyhYfHietrRSBTHPR9JgOUjZq,35824581,141365,709,2024-10-25 23:12:45,2024-10-25 23:13:43,2024-10-25 23:13:43,,2024-10-25 23:12:45,very,2000,female,hispanic,,degree_associate,,employed_over40,democratic,townhome,,rent,3,50_to_75,2024-10-25 23:13:43
RbagG-aybGEJ4vxEyNyEUF1TT7FpYfvQDqlfl4G6PBGgaKnc4Q8VIO2SmZ9LJluE,35824684,141365,710,2024-10-25 23:24:13,2024-10-25 23:25:11,2024-10-25 23:25:11,,2024-10-25 23:24:13,very,1964,male,white,,degree_bs,,retired,independent,detached,,own,2,100_to_150,2024-10-25 23:25:11
Fii53AMz65U1EqfGQHZNJ_AwUR4d_SqQEvGoVbdjhGBWmxSgYNkhyKRsNkDgTj8T,35824690,141365,711,2024-10-25 23:24:30,2024-10-25 23:25:23,2024-10-25 23:25:23,,2024-10-25 23:24:30,somewhat,1965,male,hispanic,,degree_bs,,employed_under40,independent,detached,,own,3,50_to_75,2024-10-25 23:25:23
rXSJK8-w_GKhZKep-mhQnm1J57KTclAIxz4FtqkQSnhvLApv1gaPjzZKmOubyogQ,35824725,141365,712,2024-10-25 23:26:38,2024-10-25 23:27:21,2024-10-25 23:27:21,,2024-10-25 23:26:38,very,1977,male,asian,,degree_bs,,employed_under40,republican,apartment,,own,1,100_to_150,2024-10-25 23:27:21
Gp17wTQq_jYdUK6-EIWSiLXl28pEzQxOv-ApBsLDiM9XqSPZ9qGcfth_cHYY3Oz9,35824726,141365,713,2024-10-25 23:26:49,2024-10-25 23:27:59,2024-10-25 23:27:59,,2024-10-25 23:26:49,neutral,1966,male,white,,degree_bs,,employed_over40,republican,detached,,own,3,75_to_100,2024-10-25 23:27:59
J4QvOgckH9yOVkeDQPEx-6KajAfPd0JSNcz5CtNfnMq7RLAQ2xWYFYcZuvwIDQIr,35824730,141365,714,2024-10-25 23:27:09,2024-10-25 23:28:14,2024-10-25 23:28:14,,2024-10-25 23:27:10,very,1961,male,white,,vocational,,employed_under40,republican,detached,,own,2,100_to_150,2024-10-25 23:28:14
mpcj_f5lLUn0tNO7OjWVPPc7cdXpWsNEqh_Y2YlGr0a55N_VOLetgIYaTlQURW5L,35824735,141365,715,2024-10-25 23:27:26,2024-10-25 23:28:11,2024-10-25 23:28:11,,2024-10-25 23:27:26,very,1988,male,white,,degree_bs,,employed_over40,independent,detached,,own,1,50_to_75,2024-10-25 23:28:11
g8DHUcyhpmvSJpxwPiJQD-h0F_RzjjvDMqHD3ot4rteOTRwBzmwivM8ZXgjJZt0T,35824848,141365,716,2024-10-25 23:36:16,2024-10-25 23:37:14,2024-10-25 23:37:14,,2024-10-25 23:36:16,somewhat,1979,male,pacific,,degree_bs,,employed_under40,independent,detached,,own,4,200_to_250,2024-10-25 23:37:14
-Hieand8XJQl2iPAQqfNALcqyEJAwgvTL__Q_4MFuaWf3tDmch61zcaSTqlKDDrS,35824849,141365,717,2024-10-25 23:36:22,2024-10-25 23:37:16,2024-10-25 23:37:16,,2024-10-25 23:36:22,very,1985,male,black,,degree_bs,,employed_over40,independent,detached,,own,4,150_to_200,2024-10-25 23:37:16
TtVoJF5TamLGbSxt37-0Wv0BxF52EBsuX8DygtrqVsz0suOX-d2faErdv4X4_LRR,35824876,141365,718,2024-10-25 23:38:20,2024-10-25 23:39:28,2024-10-25 23:39:29,,2024-10-25 23:38:20,very,1955,female,white,,degree_grad,,retired,democratic,detached,,own,1,100_to_150,2024-10-25 23:39:29
ngZhKZxNIiuKWPtebqFtrhk3UF2H3rGXH2WrboqIkP9TRWNQCEtzK8fgs0iZXYPv,35824891,141365,719,2024-10-25 23:40:14,2024-10-25 23:41:10,2024-10-25 23:41:10,,2024-10-25 23:40:14,very,1952,female,white,,degree_bs,,retired,democratic,detached,,own,2,150_to_200,2024-10-25 23:41:10
UBl7j1KYgB7-ED-8odTwcxDyYAvsSxPicsEXiYnSWjggoWokjGfJY0TmB07A2I78,35824896,141365,720,2024-10-25 23:40:23,2024-10-25 23:41:30,2024-10-25 23:41:30,,2024-10-25 23:40:24,somewhat,1961,male,white,,college_some,,disabled,democratic,detached,,own,2,35_to_50,2024-10-25 23:41:30
cDy12bIDL9pkBs4dA6-cu3tmuMK4WuQfAj3To1M2_28O-RrqjW7GSWqENRNEg_By,35824899,141365,721,2024-10-25 23:40:38,2024-10-25 23:42:38,2024-10-25 23:42:39,,2024-10-25 23:40:38,very,1947,male,white,,degree_grad,,retired,democratic,townhome,,own,1,100_to_150,2024-10-25 23:42:38
4orP8Wg0CAPrqMdP0R18ZvZ4lfWXEPgc6m5fRjZ43vrwkQkWUBITxx63k-T0iaoW,35824932,141365,722,2024-10-25 23:44:34,2024-10-25 23:45:59,2024-10-25 23:45:59,,2024-10-25 23:44:34,believe,1989,male,white,,degree_grad,,employed_under40,democratic,detached,,own,4,100_to_150,2024-10-25 23:45:59
