session,session_id,study_id,iteration,created,modified,ended,expired,time_0b_start,plan_bev,mc_bev_make,mc_bev_audi,mc_bev_bmw,mc_bev_cadillac,mc_bev_chevrolet,mc_bev_fiat,mc_bev_ford,mc_bev_genesis,mc_bev_gmc,mc_bev_honda,mc_bev_hyundai,mc_bev_jaguar,mc_bev_kia,mc_bev_lexus,mc_bev_lucid,mc_bev_mazda,mc_bev_mercedes_benz,mc_bev_mini,mc_bev_mitsubishi,mc_bev_nissan,mc_bev_polestar,mc_bev_porsche,mc_bev_rivian,mc_bev_subaru,mc_bev_tesla,mc_bev_toyota,mc_bev_vin_fast,mc_bev_volkswagen,mc_bev_volvo,mc_bev_year,user_model,user_bev,time_0b_end
Zvsya5TtbcwfkQ-sQ1ghUXudbi0AveaUe9O84VH1kR_uk4AAoq7Pu3kB9YJMCgCF,35867132,148526,553,2024-10-29 22:07:44,2024-10-29 22:08:03,2024-10-29 22:08:04,,2024-10-29 22:07:44,yes,bmw,,i_x,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,i_x,bmw_i_x,2024-10-29 22:08:03
JFY8EcPgGSn6jXoL1rv2gI461ALaNtN6P7zZvaxBX_MN90qOklmAenVXjkTMpaGI,35867140,148526,554,2024-10-29 22:07:45,2024-10-29 22:07:52,2024-10-29 22:07:53,,2024-10-29 22:07:45,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:07:52
bJOOXYB8tIucgNpULnsEOyOx5Mw2LVjMrdgwV7mD5Ok340rijGdCRgeVaxmmD56N,35867145,148526,555,2024-10-29 22:07:46,2024-10-29 22:08:17,2024-10-29 22:08:18,,2024-10-29 22:07:46,yes,audi,e_tron_sportback,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,e_tron_sportback,audi_e_tron_sportback,2024-10-29 22:08:18
9-djHHAPcMF40-FQB2ZwZCC76lyqly2STezMP5kkTlFd0DvEPcsKqYk9uae7RRfh,35867155,148526,556,2024-10-29 22:07:48,2024-10-29 22:08:24,2024-10-29 22:08:25,,2024-10-29 22:07:48,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,idk,model_3,tesla_model_3,2024-10-29 22:08:25
zKfyXmxSntRmYpW0zABFv3x4qUfJgMaXwNRGFwQdlhESzT8WySVs1Ez514O9VZdC,35867162,148526,557,2024-10-29 22:07:49,2024-10-29 22:08:10,2024-10-29 22:08:11,,2024-10-29 22:07:49,yes,ford,,,,,,focus_ev,,,,,,,,,,,,,,,,,,,,,,,2019,focus_ev,ford_focus_ev,2024-10-29 22:08:10
OwojdKDMTVshqXzXgOZcE8i2iI6N-jJe69LI8MDe6jfuZ3jdnslid7i-8AgaPXXB,35867163,148526,558,2024-10-29 22:07:49,2024-10-29 22:08:11,2024-10-29 22:08:12,,2024-10-29 22:07:49,yes,ford,,,,,,focus_ev,,,,,,,,,,,,,,,,,,,,,,,2024,focus_ev,ford_focus_ev,2024-10-29 22:08:12
jjOVylRUF87CBkX_TiDAA07mFgg10SGdcz6Cxe4BgiDeZG3nrIhbDHuTzkW685B0,35867164,148526,559,2024-10-29 22:07:49,2024-10-29 22:08:02,2024-10-29 22:08:03,,2024-10-29 22:07:49,yes,ford,,,,,,e_transit_cargo_van,,,,,,,,,,,,,,,,,,,,,,,2021,e_transit_cargo_van,ford_e_transit_cargo_van,2024-10-29 22:08:03
mon8WUX6OiltTLQHEZPTprmOK-9VuHwx_rne_iti4U5LsFjdFgq7cLer9kbfGJY9,35867170,148526,560,2024-10-29 22:07:52,2024-10-29 22:08:20,2024-10-29 22:08:21,,2024-10-29 22:07:52,yes,chevrolet,,,,bolt_euv,,,,,,,,,,,,,,,,,,,,,,,,,2019,bolt_euv,chevrolet_bolt_euv,2024-10-29 22:08:20
0R9eKOMDJ6MOz00zduMgjkcBYLoprYqD5kjzBJ40Sgo8jyD-8lEVtC1deLBpi67t,35867182,148526,561,2024-10-29 22:07:59,2024-10-29 22:08:36,2024-10-29 22:08:37,,2024-10-29 22:07:59,yes,toyota,,,,,,,,,,,,,,,,,,,,,,,,,b_z_4_x,,,,idk,b_z_4_x,toyota_b_z_4_x,2024-10-29 22:08:37
ZYAvRDdTDTGfJtA6mCUVz_SEodMRrFSdS1Ocaqwa8YQx6QqCywCo33knnP83imik,35867191,148526,562,2024-10-29 22:08:01,2024-10-29 22:08:09,2024-10-29 22:08:10,,2024-10-29 22:08:01,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:10
pngimJiOFyMq_WplPhUodqegSzw2GFOraxifeokkxzUPTP9w7ilEGgzuVNDIKRag,35867202,148526,563,2024-10-29 22:08:03,2024-10-29 22:08:19,2024-10-29 22:08:20,,2024-10-29 22:08:04,yes,hyundai,,,,,,,,,,ioniq_6,,,,,,,,,,,,,,,,,,,2015,ioniq_6,hyundai_ioniq_6,2024-10-29 22:08:19
RKB2ap1watQiHgffU307aG535XoPdweyw2ewkdq7Z2xGSBwDzKxV741mq50Zgu1N,35867209,148526,564,2024-10-29 22:08:04,2024-10-29 22:08:14,2024-10-29 22:08:15,,2024-10-29 22:08:04,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:14
1uTsEGdLwHji5Gggitf4TVXe1dgvuUPQwDWVo6wPPP9VNtB1OyGM8ZMb7oXKFfy4,35867211,148526,565,2024-10-29 22:08:05,2024-10-29 22:08:19,2024-10-29 22:08:20,,2024-10-29 22:08:05,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:20
QuNG5eosgiSDB-ujMEhCBmLWZ2i3c1V6dJM1XJRTJvxQsoAR5mcrfAFgsfRMk8mJ,35867221,148526,566,2024-10-29 22:08:08,2024-10-29 22:11:00,2024-10-29 22:11:01,,2024-10-29 22:08:08,yes,toyota,,,,,,,,,,,,,,,,,,,,,,,,,b_z_4_x,,,,2024,b_z_4_x,toyota_b_z_4_x,2024-10-29 22:11:01
yt1Ks5AjFysS0hv0y8JzNLzftA4Pcf_-Hspcp6fikkk7vtrksv3UX5M5eXB2-uvn,35867224,148526,567,2024-10-29 22:08:09,2024-10-29 22:08:37,2024-10-29 22:08:38,,2024-10-29 22:08:09,yes,ford,,,,,,e_transit_cargo_van,,,,,,,,,,,,,,,,,,,,,,,2024,e_transit_cargo_van,ford_e_transit_cargo_van,2024-10-29 22:08:38
xzILWdh4PxD6hTm7ktYQmCIvtWcFPo31aTdkICe-12X7rXFicFj9LY_3cIguh9lF,35867234,148526,568,2024-10-29 22:08:12,2024-10-29 22:08:21,2024-10-29 22:08:21,,2024-10-29 22:08:12,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:21
Axjox0Enh5pj3PXmyN1i-hWCLqa0FH4_FSPA0BwIZMvHWEylIGmMgd__PCorJkjr,35867259,148526,569,2024-10-29 22:08:22,2024-10-29 22:08:35,2024-10-29 22:08:36,,2024-10-29 22:08:22,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:36
c-8LZfYlJfxH5XLzPD6Txb40BomE6-ar0iZOgzULux1gHTtmPY1voTsOvvp1gZVH,35867273,148526,570,2024-10-29 22:08:26,2024-10-29 22:08:34,2024-10-29 22:08:34,,2024-10-29 22:08:27,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:34
d9RIPiNUrFHOLCJ34EXIGamGwN4iBuTflgaqJguPyDrOP1daqQksx5kHQLvrnHQF,35867274,148526,571,2024-10-29 22:08:27,2024-10-29 22:08:46,2024-10-29 22:08:46,,2024-10-29 22:08:27,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:46
rP7mcTca9ZqIOSJ0on31he8T6ARU_wL4XhVUcEaw6qn-24BfxCTanKdRDlO_N6jP,35867279,148526,572,2024-10-29 22:08:30,2024-10-29 22:08:36,2024-10-29 22:08:37,,2024-10-29 22:08:30,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:36
Su4AeNfqKZRHB27lnFyFtrjTwORWQ5LYLLq9oS6oYCdwet_NoReDB5iQpRIJavlQ,35867285,148526,573,2024-10-29 22:08:32,2024-10-29 22:09:09,2024-10-29 22:09:10,,2024-10-29 22:08:32,yes,ford,,,,,,focus_ev,,,,,,,,,,,,,,,,,,,,,,,idk,focus_ev,ford_focus_ev,2024-10-29 22:09:09
Ola4UFzqY4e7P0jmaEIMlzrnDSlGBqFii62Cv4xF8V_A18tkb3-_QDGbHapkcurG,35867288,148526,574,2024-10-29 22:08:33,2024-10-29 22:08:47,2024-10-29 22:08:48,,2024-10-29 22:08:33,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:47
XyQG8tggl9f_EbGZBjqlwY9xUT7tkwBkuNnAsxcPSbEzdPDt4CD_DEoHqh14A4JQ,35867313,148526,575,2024-10-29 22:08:42,2024-10-29 22:10:14,2024-10-29 22:10:15,,2024-10-29 22:08:42,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,2024,model_s,tesla_model_s,2024-10-29 22:10:15
scTAyCPeMzBvDZrCKLka3IOWeQLfP6ZPfwunFUTRpxaMJ_Msu73aEFR-EvElcQ0h,35867317,148526,576,2024-10-29 22:08:42,2024-10-29 22:09:05,2024-10-29 22:09:06,,2024-10-29 22:08:42,yes,honda,,,,,,,,,clarity,,,,,,,,,,,,,,,,,,,,2023,clarity,honda_clarity,2024-10-29 22:09:05
ZoH84OAqX7dK_cJRur4iDeN6i3Wskjfev9nWY562hjhrU-JnxGGMxWLS5lAFIVt0,35867318,148526,577,2024-10-29 22:08:42,2024-10-29 22:08:48,2024-10-29 22:08:49,,2024-10-29 22:08:42,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:08:49
o5yF7tr7P-5d25RMYuo0xnUz1kERke_-NrxtF01-SHy04mK2eCQ7WjKGx1cmaX83,35867329,148526,578,2024-10-29 22:08:49,2024-10-29 22:09:04,2024-10-29 22:09:04,,2024-10-29 22:08:49,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:09:04
4FWNo0dHCuU4KFDAT4ZvfUlVbNZ5wD9WXynvL39En3OR_GnuSQCO4Y8K_vjsIbcl,35867344,148526,579,2024-10-29 22:08:57,2024-10-29 22:09:14,2024-10-29 22:09:14,,2024-10-29 22:08:57,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,2023,blazer_ev,chevrolet_blazer_ev,2024-10-29 22:09:14
hUNTy6GUGaNjq4nsKTB1CcPLXWZj2EafTHcCMmaH6ogDdMrSZbM9vx5Vy1DvVc78,35867345,148526,580,2024-10-29 22:08:57,2024-10-29 22:09:08,2024-10-29 22:09:08,,2024-10-29 22:08:57,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:09:08
dcob843ujVMWmEq4iEMFmTH9b44TAfhgtlX11AUaN3s2YFXO9rzALsDjqpGK9xfU,35867351,148526,581,2024-10-29 22:09:01,2024-10-29 22:09:11,2024-10-29 22:09:11,,2024-10-29 22:09:01,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:09:11
WmT_HtvTG3kvEbPEW_ZxA6gTS7QrLKGIpzkCacfAwiETpZUS4TqMsXHeXA_QqXAc,35867374,148526,582,2024-10-29 22:09:12,2024-10-29 22:09:16,2024-10-29 22:09:17,,2024-10-29 22:09:12,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:09:16
swk0I64WgUaHsfmz_AVvM3ERlu8sUPZs3E9VRPIUIlJJk01yLFik9qm1Uo90M7yf,35867392,148526,583,2024-10-29 22:09:21,2024-10-29 22:09:42,2024-10-29 22:09:43,,2024-10-29 22:09:21,yes,mercedes_benz,,,,,,,,,,,,,,,,eqe_suv,,,,,,,,,,,,,2023,eqe_suv,mercedes_benz_eqe_suv,2024-10-29 22:09:42
PYbIUrFRZs6TgM-VVtyTXUtEw42pDDiIORG5SQFFo-V_HoRoJjQBGz2wELC0Zx5c,35867408,148526,584,2024-10-29 22:09:30,2024-10-29 22:09:39,2024-10-29 22:09:39,,2024-10-29 22:09:30,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:09:39
jIfVUs6tndGP_fT1DPAJcCjvTA7xlkj-HOdRaRhIaxUDpEL27L8K7oAdR8mPYcDI,35867414,148526,585,2024-10-29 22:09:37,2024-10-29 22:09:45,2024-10-29 22:09:46,,2024-10-29 22:09:37,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:09:46
qTpoq-3XI91OhGEvIE43gNXCfR37dinPUh9PdmnFY4EyLXrfs2PQbXz2WtqEuqTK,35867449,148526,586,2024-10-29 22:10:03,2024-10-29 22:10:29,2024-10-29 22:10:30,,2024-10-29 22:10:03,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:30
--10fkvzyrX9mJeegbPGn0O6XbHWWe2cRn3arBqt4FrCwTkCEs8Tngh42LALaOZh,35867462,148526,587,2024-10-29 22:10:10,2024-10-29 22:10:22,2024-10-29 22:10:22,,2024-10-29 22:10:10,yes,genesis,,,,,,,g_80,,,,,,,,,,,,,,,,,,,,,,2017,g_80,genesis_g_80,2024-10-29 22:10:22
FTaFp6lVUtTFBB32kR992ic8qkdD_67_S55qi4HL0xV_gjCOFIKAC5bUOtJUfMYw,35867467,148526,588,2024-10-29 22:10:12,2024-10-29 22:10:17,2024-10-29 22:10:18,,2024-10-29 22:10:12,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:18
sNhnwz1NY_CBUOG9kR92kCc3_6MdJwhOsOj2lFK73uLci_LQKcLiDVG_12kSuIzX,35867471,148526,589,2024-10-29 22:10:13,2024-10-29 22:11:02,2024-10-29 22:11:04,,2024-10-29 22:10:14,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2024,model_x,tesla_model_x,2024-10-29 22:11:03
BkcRVy4XTsKz-jyUJZ5ma-qAktaOCSQtwehRGLbB_GzFuYPUqhcCy7BeOxX30Dbz,35867473,148526,590,2024-10-29 22:10:14,2024-10-29 22:10:27,2024-10-29 22:10:28,,2024-10-29 22:10:14,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:28
HypuWG2oQJF1c7kzVasubQvasidLLyYrft8z487CqV0xBWzii082bG85lN615RDU,35867489,148526,591,2024-10-29 22:10:23,2024-10-29 22:10:28,2024-10-29 22:10:29,,2024-10-29 22:10:23,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:29
Tt2WjcpsIe6fe6usYfknPcY066RFGmTZVHC8slzxkh5eHB_ysN_cJGjdsgYwa3Zv,35867494,148526,592,2024-10-29 22:10:23,2024-10-29 22:10:43,2024-10-29 22:10:44,,2024-10-29 22:10:23,yes,kia,,,,,,,,,,,,soul_ev,,,,,,,,,,,,,,,,,idk,soul_ev,kia_soul_ev,2024-10-29 22:10:44
ZazKLtcPX0YdTo9vJ0xf34vM9Wtf8pPbdGjJ9ZNmJain2X2Ysj8mSnPl0y2eRUCg,35867515,148526,593,2024-10-29 22:10:31,2024-10-29 22:10:36,2024-10-29 22:10:37,,2024-10-29 22:10:32,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:37
J0jxhG41aPzVFiG-GA9-utQPD2xIUipvi2_CGFiOTZqHHC7gmXXxKw8Mi3Q3y-Gy,35867521,148526,594,2024-10-29 22:10:34,2024-10-29 22:10:40,2024-10-29 22:10:41,,2024-10-29 22:10:35,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:41
ONCtrqOhMM54bRcrSxATuoG4wVpsdssMPnPAaW2gJxIeHemxlpfoalQEiOCYtBHd,35867524,148526,595,2024-10-29 22:10:36,2024-10-29 22:10:43,2024-10-29 22:10:44,,2024-10-29 22:10:36,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:10:44
_Z3P_H7LD6Z1HSSSjr7sl7FmYB6f-Clz45sKhKPuTtc1KGPoaQ4Vatfcqywl7n2T,35867527,148526,596,2024-10-29 22:10:37,2024-10-29 22:10:46,2024-10-29 22:10:47,,2024-10-29 22:10:37,yes,genesis,,,,,,,electrified_gv_70,,,,,,,,,,,,,,,,,,,,,,2014,electrified_gv_70,genesis_electrified_gv_70,2024-10-29 22:10:46
1axROaxvHZb7g4lOf-B3akygXG5txJrp2OpyhpUaZ0bfh85-q6luSbdZ7hVPnN1i,35867562,148526,597,2024-10-29 22:10:56,2024-10-29 22:11:02,2024-10-29 22:11:03,,2024-10-29 22:10:56,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:11:02
N52WZ5QT8moGBSdXpgzqslFPsw5RxytSkdjlDBdGuxxYMCnvq8mUvv7mpKS_iSbj,35867583,148526,598,2024-10-29 22:11:06,2024-10-29 22:14:05,2024-10-29 22:14:06,,2024-10-29 22:11:06,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2021,model_x,tesla_model_x,2024-10-29 22:14:05
fpkQ9rGDr-IyFBQvtYvRYRXn5uoTiEumdzzD_8flaYRCZbKjSlIsUkMCH552-apJ,35867595,148526,599,2024-10-29 22:11:11,2024-10-29 22:12:39,2024-10-29 22:12:40,,2024-10-29 22:11:12,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2022,model_x,tesla_model_x,2024-10-29 22:12:39
21oJp2JkaOedXNIPpbMaH2DDu2jK_GppBVdalD-ys3I5nE06bD0-baNNPCvB4kQO,35867603,148526,600,2024-10-29 22:11:17,2024-10-29 22:11:32,2024-10-29 22:11:32,,2024-10-29 22:11:17,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:11:32
P3DecymUSglQ-U5CvFAqD6J7KEmo3COKpUpXMVCNldXQVCt7Cs6bOX5VNtNG-wkB,35867616,148526,601,2024-10-29 22:11:28,2024-10-29 22:11:34,2024-10-29 22:11:34,,2024-10-29 22:11:28,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:11:34
RITj4KRRSdlUe0IydjO4QaEA0M4BJZ-lsmIUH1OudBnN3YECgjwb5D8cW9rSVjfj,35867620,148526,602,2024-10-29 22:11:30,2024-10-29 22:11:37,2024-10-29 22:11:38,,2024-10-29 22:11:30,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:11:38
DP8nOX-CHJMPKCm-AUl1Go0_0Z8Qjzm_kBSWPXAHkr9kqja6yajiBMh7-XDvTUM-,35867670,148526,603,2024-10-29 22:12:03,2024-10-29 22:12:10,2024-10-29 22:12:11,,2024-10-29 22:12:03,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:12:11
AhfsroIijJL-6stYcujJ5094tmke7dD3HP2GEdNcJ2UUAVx7HUwLoOyeGq9Z1sXA,35867679,148526,604,2024-10-29 22:12:12,2024-10-29 22:12:32,2024-10-29 22:12:33,,2024-10-29 22:12:12,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:12:33
HX7jK-PYZolE3DUHMaVQ_wo4fKDQ-mljOMHnmDpaR5Y1H6Dfj1tqx7NqoAetUuED,35867683,148526,605,2024-10-29 22:12:14,2024-10-29 22:12:27,2024-10-29 22:12:28,,2024-10-29 22:12:14,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:12:28
EuGgaUrmyKL_qcjQW_MxqUrv_sMkr6nzfJN5QJcQCq5aiChHsK4_pi4sttiWpONk,35867690,148526,606,2024-10-29 22:12:25,2024-10-29 22:12:39,2024-10-29 22:12:40,,2024-10-29 22:12:25,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:12:40
h009_o-5_tkzZFq5UO3KQiDVevQmFmf990JFlxD_qf6ODpQmamQUa9SfP40lf59U,35867707,148526,607,2024-10-29 22:12:35,2024-10-29 22:12:42,2024-10-29 22:12:43,,2024-10-29 22:12:35,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:12:43
tipMmKwJOiRTga3f49cqPTJ2ihExhgA8kHrQZ2YlMLMcsoyUsP7q6-E9wim1Tht9,35867727,148526,608,2024-10-29 22:12:45,2024-10-29 22:13:26,2024-10-29 22:13:27,,2024-10-29 22:12:45,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:26
uptR1Zi7r7lcoWj0boP9-SGZi9RsQmezRDKcyhRxs0ZsJ76yzc4kVMTXfmg6YOU7,35867736,148526,609,2024-10-29 22:12:50,2024-10-29 22:13:18,2024-10-29 22:13:19,,2024-10-29 22:12:50,yes,ford,,,,,,f_150_lightning,,,,,,,,,,,,,,,,,,,,,,,2022,f_150_lightning,ford_f_150_lightning,2024-10-29 22:13:19
GplVaqKmNP6hLdZqFHaPgjsNZUFIVccgDvyRnlwvYME4f7wTuY54yi9uDdYQQP2Z,35867747,148526,610,2024-10-29 22:13:04,2024-10-29 22:13:09,2024-10-29 22:13:09,,2024-10-29 22:13:04,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:09
VYmrkGw_6chC3HGOwlANA4arbkr7kNiLGiZvk_67Ozp3_v4OU7zGUCmYOMkBlv_V,35867755,148526,611,2024-10-29 22:13:08,2024-10-29 22:13:15,2024-10-29 22:13:16,,2024-10-29 22:13:08,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:16
E7yBEXF4MIjEyeVI1PtPmnHyXh5plZsFWAMXRDtrvgh7ShLWwpkz5JlT6x5MYxWi,35867762,148526,612,2024-10-29 22:13:11,2024-10-29 22:13:49,2024-10-29 22:13:50,,2024-10-29 22:13:11,yes,toyota,,,,,,,,,,,,,,,,,,,,,,,,,b_z_4_x,,,,2024,b_z_4_x,toyota_b_z_4_x,2024-10-29 22:13:49
lbiDPy1fdNT9hHw7pcCsIIOJ4RWJXSl4yAO71TDmwBbsqstuZmJ0CRNnIgV9wuA9,35867776,148526,613,2024-10-29 22:13:18,2024-10-29 22:13:27,2024-10-29 22:13:27,,2024-10-29 22:13:18,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:27
lcwCIntPWxbCpgpQ6qSOOVoOTCGKnX6x1qstYPx5T_Fc4KrNLAXAdj8nNdo9sJ-O,35867799,148526,614,2024-10-29 22:13:29,2024-10-29 22:13:34,2024-10-29 22:13:34,,2024-10-29 22:13:29,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:34
4uzhG5Yu-zcAUHZ-15htIJ--LCRIH13aZ75VQziQG891Uio5zgnsGi3rbz6dG7-x,35867807,148526,615,2024-10-29 22:13:34,2024-10-29 22:13:42,2024-10-29 22:13:42,,2024-10-29 22:13:34,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:42
lYO7FhtcId0pBotqMQlQaL3zUzdd3OHZb97cDGWrEUJY_152wRZxOo12W4tFf60l,35867808,148526,616,2024-10-29 22:13:34,2024-10-29 22:13:43,2024-10-29 22:13:44,,2024-10-29 22:13:34,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:44
G_mVV8YOYKDFCLmXkOh5OQMmKNGQIU8Hos8VW3zqOcCDtCSr_SCGk9yV0sih8Idy,35867832,148526,617,2024-10-29 22:13:49,2024-10-29 22:14:03,2024-10-29 22:14:04,,2024-10-29 22:13:49,yes,gmc,,,,,,,,hummer_ev_suv,,,,,,,,,,,,,,,,,,,,,2013,hummer_ev_suv,gmc_hummer_ev_suv,2024-10-29 22:14:04
gd_yLoUwcupFL1sniD-SddUOaJ_VtUjgheAGqQbHX4NkB5vTypt_QIcR_EOvQFfI,35867834,148526,618,2024-10-29 22:13:49,2024-10-29 22:13:52,2024-10-29 22:13:53,,2024-10-29 22:13:49,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:13:53
-rpp94OtBg5grf9qTFCmgDKvWyxBofkHtg4L54slYZBkqfw2alH8RGnkORXDodv-,35867846,148526,619,2024-10-29 22:13:53,2024-10-29 22:14:18,2024-10-29 22:14:18,,2024-10-29 22:13:53,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:14:18
3MkyFiFv3-EgWgVjDz26YshQV0BCHLW2YuTMNMhy-StmNBkf6Ob_2Fx3nIES7km0,35867854,148526,620,2024-10-29 22:13:57,2024-10-29 22:14:03,2024-10-29 22:14:04,,2024-10-29 22:13:57,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:14:04
UPABxXvjYELX1tWAlAswDuejyxWZdOV7QyY77LrFOIjvW-b0fVh41P-Xg8-NtPTX,35867914,148526,621,2024-10-29 22:14:28,2024-10-29 22:14:38,2024-10-29 22:14:39,,2024-10-29 22:14:29,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:14:38
ayrN2s70b-4_qoWkkeo_BZCeUsEqG2Sn54rEy2lb0O9XEeFdZfVHhAsGSYYSCG3T,35867924,148526,622,2024-10-29 22:14:31,2024-10-29 22:14:43,2024-10-29 22:14:44,,2024-10-29 22:14:31,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:14:43
lKzwVmPfxT4VvbBfmIxQegnl3vV9NxUOxubR3QQJ_V_W8LFH9AOim-5CxWz6mCf4,35867925,148526,623,2024-10-29 22:14:31,2024-10-29 22:14:46,2024-10-29 22:14:47,,2024-10-29 22:14:32,yes,ford,,,,,,focus_ev,,,,,,,,,,,,,,,,,,,,,,,2020,focus_ev,ford_focus_ev,2024-10-29 22:14:47
z-Kb_I1dHVyvoz3V0TtYi6ptcHvRWRE847TV_h5tQRFtqq8Chop-MgWzTsJ7_koQ,35867941,148526,624,2024-10-29 22:14:39,2024-10-29 22:14:44,2024-10-29 22:14:44,,2024-10-29 22:14:40,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:14:44
nAVh-lndiDQqYDm-G84Dg7JPzGG1iddffLJDgd6G-6-t5vG7zoq8kClOQAAWGOsg,35867944,148526,625,2024-10-29 22:14:40,2024-10-29 22:14:57,2024-10-29 22:14:57,,2024-10-29 22:14:40,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,idk,model_s,tesla_model_s,2024-10-29 22:14:57
EhaHQRyZmF3b_bSi6o9dP1AgDiT9hv_DYdsjMUY8rOedxPLUBOpIFUNywz1-j776,35867948,148526,626,2024-10-29 22:14:41,2024-10-29 22:15:28,2024-10-29 22:15:29,,2024-10-29 22:14:41,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,idk,blazer_ev,chevrolet_blazer_ev,2024-10-29 22:15:29
