session,session_id,study_id,created,modified,ended,expired,time_1_start,user_car_1,user_car_2,user_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_1_end,mc_car_number,has_bev,plan_bev
Xl0PcyLSP_v35xcyI_p3MrDQmHVVwjmifzP761mbK7ShH5N6H-FVX1F3ijX0TAjW,35730208,141363,2024-10-18 16:06:41,2024-10-18 16:08:34,2024-10-18 16:08:35,,2024-10-18 16:06:41,audi_a_7,NA_NA,tesla_model_x,300,yes,by_car,5,10_to_30,private_garage,,yes,350,app,,yes,350,yes,5,3_to_5,no,,,2024-10-18 16:08:34,1,no,yes
egqUHesMiXsGBHXB25_WWu-OR-ciicrwOhEQg48s9qeOuj6isTxxbwfAciI3GMuE,35730222,141363,2024-10-18 16:07:16,2024-10-18 16:10:54,2024-10-18 16:10:54,,2024-10-18 16:07:16,toyota_camry_hybrid,tesla_model_x,tesla_model_x,300,no,,,31_to_50,shared_garage,,yes,150,app,,yes,150,yes,1,less_than_3,yes,1,3_to_5,2024-10-18 16:10:54,2,yes,
swOxjDFqeu1GI8iHD4Ho4cQTmT_nvLPtQK3jJe-O2i-6Fo_RWHpJsTp2Qb0CDBA6,35730230,141363,2024-10-18 16:07:27,2024-10-18 16:08:49,2024-10-18 16:08:49,,2024-10-18 16:07:27,bmw_6_series_gran_turismo,buick_la_crosse,ford_focus_ev,100,yes,by_car,7,31_to_50,shared_lot,,yes,200,app,,yes,200,yes,7,5_to_8,no,,,2024-10-18 16:08:49,2,no,yes
wQzZ8pHJFREwIegldIR78GjrAhTUkV3EKtlrX221iX-gMxkn-bNd7ygt4IdujQbF,35730247,141363,2024-10-18 16:08:16,2024-10-18 16:11:04,2024-10-18 16:11:05,,2024-10-18 16:08:16,audi_a_4,nissan_maxima,ford_focus_ev,100,yes,by_car,5,10_to_30,private_garage,,yes,300,app,,no,300,yes,7,more_than_8,no,,,2024-10-18 16:11:04,2,no,yes
qMnGNu7vK-_U8ScSiBOmZerQWNnt6TAl1JKEiLxgLO7Y_-3W7PzKIaTL0O6PpkLt,35730268,141363,2024-10-18 16:09:25,2024-10-18 16:12:11,2024-10-18 16:12:11,,2024-10-18 16:09:25,tesla_model_3,toyota_rav_4_prime,tesla_model_3,300,no,,,31_to_50,private_garage,,yes,350,app,,yes,350,yes,3,3_to_5,yes,1,less_than_3,2024-10-18 16:12:11,3,yes,
HKyxxwzhkM_j8Gu1aJHPEvBKKz4-2z0m6eT3m_oSgdhe7mmBfzGvJwhoZgXPodwH,35730287,141363,2024-10-18 16:10:26,2024-10-18 16:12:14,2024-10-18 16:12:14,,2024-10-18 16:10:26,toyota_prius,NA_NA,cadillac_lyriq,300,no,,,31_to_50,shared_garage,,yes,400,smc,parking,yes,400,yes,6,5_to_8,yes,6,3_to_5,2024-10-18 16:12:14,1,no,yes
zYXvb4maUUCmbC2NjysR-LBShJcJLkUuxDaS9ZD-GqAGB0mPdoZhIobPDQts2mFl,35730293,141363,2024-10-18 16:10:37,2024-10-18 16:14:30,2024-10-18 16:14:30,,2024-10-18 16:10:37,audi_e_tron,NA_NA,audi_e_tron,200,yes,by_car,5,10_to_30,private_garage,,yes,350,smc,Power plus,yes,350,yes,6,5_to_8,yes,7,5_to_8,2024-10-18 16:14:30,1,yes,
0Sc4vWVfvBhhopKSq07EK29Pl70XbW5Dpgw7Fhq4VknTdq0Pza9z6VJy9AB-ZLVH,35730302,141363,2024-10-18 16:11:05,2024-10-18 16:12:37,2024-10-18 16:12:37,,2024-10-18 16:11:05,tesla_model_3,NA_NA,tesla_model_3,300,yes,by_car,5,below_10,private_garage,,yes,100,app,,yes,100,yes,5,3_to_5,yes,5,3_to_5,2024-10-18 16:12:37,1,yes,
7hM6cOKfRjMs2J-ojVMafBfc-gRo2_bdmHQKuv3YDmCPiThRrpfLZym4iD2bsdWt,35730307,141363,2024-10-18 16:11:08,2024-10-18 16:26:15,2024-10-18 16:26:15,,2024-10-18 16:11:08,hyundai_ioniq_5,NA_NA,hyundai_ioniq_5,250,yes,by_car,5,31_to_50,private_garage,,no,300,app,,yes,300,yes,6,less_than_3,yes,5,less_than_3,2024-10-18 16:26:15,1,yes,
5ZlZL7gNEb6a751FP0vMQRWyTnpz981E5Vyn5Sbd5-t14HJo7vvnXvQnPWr4CEH8,35730328,141363,2024-10-18 16:12:08,2024-10-18 16:14:28,2024-10-18 16:14:28,,2024-10-18 16:12:08,hyundai_entourage,NA_NA,hyundai_ioniq_electric,150,yes,by_car,6,10_to_30,private_garage,,no,600,app,,yes,600,yes,4,5_to_8,yes,1,3_to_5,2024-10-18 16:14:28,1,no,yes
BHKcH9VZ_A8R0Fn-Dkv4xWq8u1YE5yNk0jTpnpf2k186ZOrAdN-cL7J0YLur4C2o,35730345,141363,2024-10-18 16:12:35,2024-10-18 16:15:59,2024-10-18 16:15:59,,2024-10-18 16:12:35,porsche_macan,ford_mustang_mach_e,ford_mustang_mach_e,250,no,,,10_to_30,private_garage,,yes,300,no,,yes,300,yes,2,5_to_8,no,,,2024-10-18 16:15:59,4,yes,
G6D2qeVmxTxZaAwEfhDkUDSfqvEzCKlJgOQB63_WFaABkRklS0XUpKMVHTpETQar,35730357,141363,2024-10-18 16:13:04,2024-10-18 16:14:34,2024-10-18 16:14:34,,2024-10-18 16:13:05,toyota_corolla,subaru_xt,subaru_solterra,200,yes,by_car,5,below_10,driveway,,yes,150,no,,no,150,yes,5,3_to_5,no,,,2024-10-18 16:14:34,2,no,yes
iha-Hv83yzHKf6kMNNG_i89F1PJEF_pJZia2cdqtBt0VVjW6MsjCR1cvIW3lYE4w,35730369,141363,2024-10-18 16:13:19,2024-10-18 16:15:34,2024-10-18 16:15:34,,2024-10-18 16:13:19,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,5,51_to_100,private_garage,,yes,350,app,,yes,350,yes,4,5_to_8,no,,,2024-10-18 16:15:34,1,yes,
TLsYYAWGl5RPzGAipP1qmj-YbRN9I6VbUUcL8TL_85tY__ZqWdr0WYry5K3ztJJ8,35730385,141363,2024-10-18 16:14:04,2024-10-18 16:16:34,2024-10-18 16:16:34,,2024-10-18 16:14:05,tesla_model_3,toyota_rav_4,tesla_model_3,300,yes,by_car,7,10_to_30,private_garage,,yes,300,app,,yes,300,no,,,yes,3,3_to_5,2024-10-18 16:16:34,2,yes,
lnbWUzVTEO49Gngd5h968JM2CUhBZn2TuaY_1luq0mMsDJmTrUAyjrxCOFZmS6VK,35730393,141363,2024-10-18 16:14:27,2024-10-18 16:25:28,2024-10-18 16:25:28,,2024-10-18 16:14:28,tesla_model_y,bmw_i_x,tesla_model_y,300,yes,by_car,6,31_to_50,shared_lot,,yes,400,app,,no,400,no,,,yes,6,3_to_5,2024-10-18 16:25:28,2,yes,
qRl7yl3x-mZx1rhzOPnccNnYCytFOTdWccanbz2_meQdhazwTjIMbZk9CnSqX3Sc,35730446,141363,2024-10-18 16:15:43,2024-10-18 16:19:04,2024-10-18 16:19:05,,2024-10-18 16:15:44,tesla_model_s,NA_NA,tesla_model_s,300,yes,by_car,5,31_to_50,private_garage,,yes,300,app,,yes,300,yes,4,5_to_8,no,,,2024-10-18 16:19:04,1,yes,
kaTMzi4Kjhu9MzvP8T6ZVSXTx0CjvC5vk-qJFbAxIU6MNC4g_zkC94vK4JEqUDfy,35730453,141363,2024-10-18 16:15:57,2024-10-18 16:25:41,2024-10-18 16:25:42,,2024-10-18 16:15:57,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,3,51_to_100,private_garage,,not_sure,350,app,,yes,350,yes,5,5_to_8,yes,2,less_than_3,2024-10-18 16:25:42,1,yes,
5dh5TYslNPauHh1RS6CdAOzJut0LIiHwxnwH7ez1UrnNKDPmTm7rMg9izlmCzRjg,35730458,141363,2024-10-18 16:16:00,2024-10-18 16:22:01,2024-10-18 16:22:02,,2024-10-18 16:16:01,jeep_grand_cherokee_4_xe,audi_a_4_allroad,tesla_model_3,300,yes,by_car,6,31_to_50,private_garage,,not_sure,350,app,,yes,350,yes,7,more_than_8,no,,,2024-10-18 16:22:02,2,no,yes
v_C3WEqj7rqlB-qOjC49XcBye626yLfc2LA_H-hIQHErem1AfkPohTKKtEwUDR4N,35730480,141363,2024-10-18 16:16:30,2024-10-18 16:18:56,2024-10-18 16:18:56,,2024-10-18 16:16:30,tesla_model_y,toyota_highlander,tesla_model_y,300,no,,,below_10,private_garage,,yes,300,app,,yes,300,yes,7,more_than_8,no,,,2024-10-18 16:18:56,2,yes,
g7LBIJrF5iQVGc9NAKkBP6XZT5viYvp4vOS_sE2eXWhYIPpvggtRkcvs_KX1PdoZ,35730489,141363,2024-10-18 16:16:39,2024-10-18 16:23:06,2024-10-18 16:23:06,,2024-10-18 16:16:39,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,4,31_to_50,private_garage,,yes,300,app,,yes,300,yes,7,3_to_5,yes,4,3_to_5,2024-10-18 16:23:06,1,yes,
QorA--QIfxHENQdkT8Vv4koplIXmZ8FIx-8zvjUGHCCuHfDvv0tGVbC_DOuvKwXW,35730501,141363,2024-10-18 16:16:51,2024-10-18 16:19:07,2024-10-18 16:19:07,,2024-10-18 16:16:52,nissan_leaf,honda_odyssey,nissan_leaf,150,yes,by_car,5,below_10,private_garage,,yes,100,no,,yes,100,yes,2,less_than_3,no,,,2024-10-18 16:19:07,2,yes,
RxcXp0D88DPov0UKn-4TzPAkgu_5cpC1QAXlhgDbv7Ilc96-9kFGkmNWZ9ImpGT5,35730507,141363,2024-10-18 16:16:56,2024-10-18 16:23:47,2024-10-18 16:23:47,,2024-10-18 16:16:56,bmw_x_5,NA_NA,bmw_i_7,300,no,,,31_to_50,private_garage,,yes,300,app,,yes,300,yes,3,less_than_3,no,,,2024-10-18 16:23:47,1,no,yes
Ssl70XmnvVfBHdpovyXuojhHvAiatSqlSf2u4DdLn3vLP8BZ5NgP9Z_vAskkjszj,35730553,141363,2024-10-18 16:18:11,2024-10-18 16:19:42,2024-10-18 16:19:42,,2024-10-18 16:18:11,tesla_model_s,NA_NA,tesla_model_s,300,yes,by_car,3,31_to_50,private_garage,,not_sure,150,app,,yes,150,no,,,yes,4,less_than_3,2024-10-18 16:19:42,1,yes,
7w8ixeaW11G1H9GEioLeGA15ZYnHDV60EdXNJudE6HgsEpuMfh8X-nMLsRqRNUeC,35730578,141363,2024-10-18 16:18:29,2024-10-18 16:20:38,2024-10-18 16:20:38,,2024-10-18 16:18:30,bmw_xm,NA_NA,tesla_model_3,300,yes,by_car,7,10_to_30,private_garage,,yes,200,app,,yes,200,yes,7,5_to_8,yes,7,5_to_8,2024-10-18 16:20:38,1,no,yes
tGYo9yuUz0hw_mJlJXVkjjmYXhS05wRgSPOv-uMEJjQm84nPoynyI8XbI7PyyMPX,35730584,141363,2024-10-18 16:18:38,2024-10-18 16:24:40,2024-10-18 16:24:41,,2024-10-18 16:18:38,alfa_romeo_stelvio,NA_NA,polestar_2,250,yes,"by_car, by_walk",7,below_10,private_garage,,yes,150,app,,yes,150,yes,7,3_to_5,yes,7,3_to_5,2024-10-18 16:24:40,1,no,yes
lMZnmdzvbJgeEk5A9yrbeNN_T_dJ-rxkNElJA2LHxrABh2WNEcVKz9jyXIxQGFuD,35730599,141363,2024-10-18 16:18:58,2024-10-18 16:20:25,2024-10-18 16:20:26,,2024-10-18 16:18:58,ford_escape_plug_in_hybrid,chevrolet_equinox,genesis_electrified_gv_70,250,yes,by_car,5,10_to_30,private_garage,,yes,400,app,,yes,400,no,,,no,,,2024-10-18 16:20:26,2,no,yes
dnJ0dBuXTr09tlpZVO4nidPP9dDakgZGs0YtNs7ARSyty8tEMYdxXSeMzGhjfBDo,35730604,141363,2024-10-18 16:19:17,2024-10-18 16:20:41,2024-10-18 16:20:41,,2024-10-18 16:19:17,bmw_5_series,NA_NA,tesla_model_s,300,yes,by_car,7,10_to_30,street,,yes,600,app,,no,600,no,,,no,,,2024-10-18 16:20:41,1,no,yes
Ax0jPMfvIz93Ab_P9f6yGEiLsS5UDnzbWkAee1Caznzfj1db8hTNSChivBTtFBvA,35730612,141363,2024-10-18 16:19:34,2024-10-18 16:28:37,2024-10-18 16:28:37,,2024-10-18 16:19:35,kia_forte,NA_NA,hyundai_ioniq_6,300,yes,by_car,5,below_10,driveway,,not_sure,400,smc,Shell ,no,400,yes,6,5_to_8,no,,,2024-10-18 16:28:37,1,no,yes
oT8z4uuHtvyukiF_l9wDRHLoJXRGo7ORZc0CHwgIy1MmV5Pp9HRXXW3IoEf4XIYK,35730618,141363,2024-10-18 16:19:45,2024-10-18 16:20:54,2024-10-18 16:20:54,,2024-10-18 16:19:45,chrysler_concorde,NA_NA,lexus_rz_450_e,200,yes,by_car,5,10_to_30,shared_garage,,yes,300,app,,yes,300,yes,5,5_to_8,yes,5,3_to_5,2024-10-18 16:20:54,1,no,yes
cF_kMirKCemFtcrJ9O2Uir-GIAQgT-zoPDih1JEqDBTgXPym2dbLUgXY3B8zD4-S,35730623,141363,2024-10-18 16:19:50,2024-10-18 16:30:41,2024-10-18 16:30:41,,2024-10-18 16:19:50,jeep_compass,NA_NA,tesla_model_3,300,yes,"by_car, by_bus",5,below_10,private_garage,,no,300,app,,no,300,yes,6,less_than_3,yes,2,less_than_3,2024-10-18 16:30:41,1,no,yes
BXVgpwhs7VrXl1KbG1r1MrGARXfHZ038TTR82XBHYK4WWFHRAjLn7RC0z7c1nfxr,35730625,141363,2024-10-18 16:19:51,2024-10-18 16:20:58,2024-10-18 16:20:58,,2024-10-18 16:19:51,chevrolet_black_diamond_avalanche,chevrolet_aveo,honda_clarity,100,yes,by_car,5,31_to_50,shared_lot,,yes,150,app,,yes,150,yes,6,3_to_5,yes,6,3_to_5,2024-10-18 16:20:58,2,no,yes
PFDCCEBfXFtEN6EIokzjRR8547VxdzIUeUZoMH8kpmx_Ka-Mf2EJfEEQziQmZQ5T,35730647,141363,2024-10-18 16:20:41,2024-10-18 16:21:57,2024-10-18 16:21:57,,2024-10-18 16:20:41,nissan_leaf,NA_NA,nissan_leaf,150,yes,by_car,5,10_to_30,private_garage,,not_sure,250,no,,yes,250,yes,2,more_than_8,no,,,2024-10-18 16:21:57,1,yes,
Hew6tHaOS6HADw2hQdvD4jqapD1wElDK3hs7A5uvtRKS3CJ4HG7yt1_w2FscWR1H,35730653,141363,2024-10-18 16:20:48,2024-10-18 16:23:15,2024-10-18 16:23:15,,2024-10-18 16:20:49,ford_e_250,NA_NA,ford_f_150_lightning,300,yes,by_car,5,10_to_30,shared_garage,,yes,200,smc,BEV ,yes,200,yes,5,less_than_3,yes,4,less_than_3,2024-10-18 16:23:15,1,no,yes
twCd5s34oCJPr6IN7AOsHbrVSZm7rmbtZkhgsXE33Y0ea9z6JRYXuKbV8-w2Wi1Y,35730666,141363,2024-10-18 16:21:15,2024-10-18 16:23:29,2024-10-18 16:23:30,,2024-10-18 16:21:15,tesla_model_s,toyota_camry,tesla_model_s,300,yes,by_car,5,10_to_30,private_garage,,yes,300,app,,yes,300,no,,,yes,2,3_to_5,2024-10-18 16:23:29,2,yes,
3z6hFtzuPf_6OXtjKFLt3b_gIEarzspv7ZqYcKJFtbxPm4ddsOFYM5ikAuTNoP0p,35730678,141363,2024-10-18 16:21:44,2024-10-18 16:23:07,2024-10-18 16:23:07,,2024-10-18 16:21:44,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,3,10_to_30,shared_garage,,yes,250,app,,yes,250,yes,4,3_to_5,yes,2,less_than_3,2024-10-18 16:23:07,1,yes,
YZDIGv4Hll0O8-YaszuPg_BOPw4Jz_lg_pCXA62hf4se3wYn5EJwtgUcqN8FBP6Q,35730682,141363,2024-10-18 16:21:48,2024-10-18 16:25:35,2024-10-18 16:25:35,,2024-10-18 16:21:48,tesla_model_x,bmw_4_series,tesla_model_x,300,no,,,over_100,driveway,,yes,500,app,,yes,500,no,,,yes,4,less_than_3,2024-10-18 16:25:35,2,yes,
ICVYefxXcdySMn_6tiXzjj-xI-GxAUPMOFIAqVlJzXVsIFC6RZXJN7TC7p8r59_I,35730701,141363,2024-10-18 16:22:15,2024-10-18 16:23:59,2024-10-18 16:23:59,,2024-10-18 16:22:15,oldsmobile_alero,NA_NA,chevrolet_spark_ev,100,yes,"by_car, by_walk",5,10_to_30,shared_lot,,not_sure,idk,no,,no,100,no,,,no,,,2024-10-18 16:23:59,1,no,yes
JVoQ3gaF0q-xmYmKRF-A3DmJjDafM9Egy9eGutg-apGvV-axjXw2LJl7LW_U5NW-,35730710,141363,2024-10-18 16:22:29,2024-10-18 16:25:28,2024-10-18 16:25:28,,2024-10-18 16:22:30,subaru_legacy,mazda_mx_3,cadillac_lyriq,300,yes,by_car,7,31_to_50,private_garage,,not_sure,250,no,,no,250,no,,,yes,7,less_than_3,2024-10-18 16:25:28,2,no,yes
hqDMCz929kADYadlEi0dn4DrzP1UceU3997m6eRRoKfkZJFpUfw8pO0AYgWDBC8X,35730747,141363,2024-10-18 16:23:41,2024-10-18 16:26:04,2024-10-18 16:26:04,,2024-10-18 16:23:41,bmw_5_series,ford_bronco,lexus_rz_450_e,200,yes,by_car,6,51_to_100,private_garage,,yes,350,app,,yes,350,yes,7,5_to_8,yes,4,3_to_5,2024-10-18 16:26:04,2,no,yes
sWkRqHp6MSYmHsbZaXN8yITH1fY2yruW15x2oBgWYJWvi0Dg_BEVLuVyoL8btcs2,35730750,141363,2024-10-18 16:23:43,2024-10-18 16:36:59,2024-10-18 16:36:59,,2024-10-18 16:23:43,tesla_model_s,NA_NA,tesla_model_s,300,yes,by_car,3,31_to_50,private_garage,,no,400,app,,yes,400,yes,7,5_to_8,no,,,2024-10-18 16:36:59,1,yes,
wxnzUPvTRldYkuG--KIUZ8XK59-rgX322hJTfMFUZ7irdqEBD4zL9FVW4uN5a72A,35730771,141363,2024-10-18 16:24:08,2024-10-18 16:25:06,2024-10-18 16:25:06,,2024-10-18 16:24:08,NA_NA,NA_NA,tesla_model_x,300,no,,,below_10,private_garage,,yes,idk,app,,yes,300,yes,2,more_than_8,no,,,2024-10-18 16:25:06,0,no,yes
g2wX-8U3e5f7CbrMA03klioCj_AEGoDVgqcNU61zVGnJXsSTa8i9Z0MSAVvLyWTU,35730798,141363,2024-10-18 16:24:52,2024-10-18 16:25:54,2024-10-18 16:25:55,,2024-10-18 16:24:52,tesla_model_s,NA_NA,tesla_model_s,300,no,,,31_to_50,private_garage,,yes,250,app,,yes,250,yes,5,5_to_8,no,,,2024-10-18 16:25:55,1,yes,
40uAyNYhdxJlsBK3bwEdo8D23BLNfS2qg6IUV28YwbT2AWa02ZptL4Bfb19mEHVW,35730806,141363,2024-10-18 16:24:58,2024-10-18 16:39:55,2024-10-18 16:39:56,,2024-10-18 16:24:58,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,5,31_to_50,private_garage,,yes,350,app,,yes,350,yes,2,more_than_8,no,,,2024-10-18 16:39:55,1,yes,
PKpngUENooDnBPH_Y0AhEQCP6pnyKK0Qzb9otDlrllKLOUtKQ5U30Wan8jGh0FWw,35730809,141363,2024-10-18 16:24:59,2024-10-18 16:28:30,2024-10-18 16:28:30,,2024-10-18 16:24:59,cadillac_escalade_esv,NA_NA,bmw_i_7,300,yes,by_car,7,below_10,private_garage,,not_sure,100,app,,yes,100,yes,4,5_to_8,no,,,2024-10-18 16:28:30,1,no,yes
cYOUboFdFkKl63XhfejG832e78oQTked8drvBXELAxoI6N_cliKHA99lZfnSNrB5,35730819,141363,2024-10-18 16:25:15,2024-10-18 16:28:18,2024-10-18 16:28:18,,2024-10-18 16:25:15,hyundai_santa_fe_hybrid,NA_NA,tesla_model_3,300,yes,by_car,5,10_to_30,street,,yes,200,app,,yes,200,yes,2,3_to_5,no,,,2024-10-18 16:28:18,1,no,yes
_MJSpdSV10NnD_Q67hKZCzroFG5DpslaYAOv2w2Eac4paG24-8i3u1ilN4Lwho2A,35730825,141363,2024-10-18 16:25:17,2024-10-18 16:28:17,2024-10-18 16:28:17,,2024-10-18 16:25:17,nissan_leaf,NA_NA,nissan_leaf,150,yes,by_car,2,10_to_30,private_garage,,not_sure,100,app,,no,100,yes,4,3_to_5,yes,2,less_than_3,2024-10-18 16:28:17,1,yes,
pOeWXM53p7utUxYPuvIIM7YP5YM1vdhtqyaRFIAsSr_VLA0CLyjA0GD0yfYY7xF6,35730841,141363,2024-10-18 16:25:49,2024-10-18 16:27:01,2024-10-18 16:27:02,,2024-10-18 16:25:49,volvo_c_40_recharge,infiniti_ex_35,volvo_c_40_recharge,250,yes,by_train,,below_10,street,,not_sure,200,app,,no,200,no,,,no,,,2024-10-18 16:27:02,2,yes,
r_V0WgJ77-X-7GpAWo13_OdIuLkxtMHFUDRVevvsNDuMyt3CNiVK1un8-eCDMxVi,35730868,141363,2024-10-18 16:26:32,2024-10-18 16:28:38,2024-10-18 16:28:39,,2024-10-18 16:26:33,hyundai_accent,honda_civic,hyundai_ioniq_electric,150,yes,by_car,5,51_to_100,private_garage,,yes,250,app,,yes,250,yes,6,3_to_5,no,,,2024-10-18 16:28:39,2,no,yes
6Fl7PehVOdCp6ht81q1Z7KrZ6wb6wbLeZZcctVK6a1ojS7uZ8zfGP5FcNq3uyGlW,35730902,141363,2024-10-18 16:27:24,2024-10-18 16:29:19,2024-10-18 16:29:19,,2024-10-18 16:27:25,audi_a_3,NA_NA,tesla_model_x,300,yes,by_car,6,below_10,shared_garage,,yes,250,app,,yes,250,yes,3,less_than_3,no,,,2024-10-18 16:29:19,1,no,yes
TIRufiEsCeyiZnkGI-zjO9n3TOwdFsXIqsfrOo2zPnb6EwyQ33P6m5IP1_oj3glR,35730939,141363,2024-10-18 16:28:21,2024-10-18 16:36:07,2024-10-18 16:36:08,,2024-10-18 16:28:21,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,5,10_to_30,private_garage,,yes,300,app,,yes,300,yes,5,3_to_5,no,,,2024-10-18 16:36:07,1,yes,
ScHZD0v-6s4XFcWJbe91s59FD_MnbFZpg0z4KWU9BM9u8C15NVAW-1GiLwWmz68O,35730962,141363,2024-10-18 16:28:59,2024-10-18 16:35:04,2024-10-18 16:35:04,,2024-10-18 16:28:59,audi_a_4,NA_NA,bmw_i_5,250,yes,by_car,6,31_to_50,shared_lot,,yes,300,smc,Kosa ,yes,300,yes,5,3_to_5,yes,6,3_to_5,2024-10-18 16:35:04,1,no,yes
7_LQWVgsiBn18D3Y9weZXpCC1d9sfQsMV0yWOtLgxna9Ucaj4pHyLcDl7Sqwv2Fa,35730983,141363,2024-10-18 16:29:38,2024-10-18 16:31:14,2024-10-18 16:31:14,,2024-10-18 16:29:39,tesla_model_y,NA_NA,tesla_model_y,300,yes,by_car,5,51_to_100,street,,not_sure,600,smc,Tesla,yes,600,yes,5,3_to_5,no,,,2024-10-18 16:31:14,1,yes,
-kToeqBXOVsj2LvxoDiydzeKXs4__rXl1-2EpsBjC5uedE3XYZbaZ4SIMEPyU5_a,35730993,141363,2024-10-18 16:29:51,2024-10-18 16:31:56,2024-10-18 16:31:57,,2024-10-18 16:29:52,acura_ilx,tesla_model_s,tesla_model_s,300,yes,by_car,5,10_to_30,shared_lot,,not_sure,idk,no,,yes,300,no,,,yes,3,3_to_5,2024-10-18 16:31:57,2,yes,
WPksmRGWx0nwhQYhJr9L_sOK_9Xn5BVbXaMfE3oSFfT745cKxM6H3mNb2NzI6HW-,35731001,141363,2024-10-18 16:30:01,2024-10-18 16:36:32,2024-10-18 16:36:32,,2024-10-18 16:30:02,bmw_x_5,bmw_8_series,tesla_model_3,300,yes,by_car,6,31_to_50,private_garage,,yes,350,smc,Autopilot,yes,350,yes,6,5_to_8,yes,1,5_to_8,2024-10-18 16:36:32,2,no,yes
6gvyOo-NHVDj3jcLlkkE9isaCghvipKjtQaNp_cX8-XNjqha63R9aHUfnfAU9yzp,35731024,141363,2024-10-18 16:30:40,2024-10-18 16:32:03,2024-10-18 16:32:03,,2024-10-18 16:30:40,mercedes_benz_e_class,NA_NA,tesla_model_3,300,yes,by_car,4,below_10,private_garage,,yes,idk,app,,yes,300,yes,4,less_than_3,no,,,2024-10-18 16:32:03,1,no,yes
PF9ETpN9rca5nXjwAewikyVnjBBWR1YWuVhrl8E4TAeHaxOEk5VsONVK754R1QA_,35731030,141363,2024-10-18 16:30:51,2024-10-18 16:33:45,2024-10-18 16:33:45,,2024-10-18 16:30:51,tesla_model_3,ford_f_150,tesla_model_3,300,yes,by_car,5,10_to_30,shared_garage,,no,300,app,,yes,300,yes,4,3_to_5,yes,3,3_to_5,2024-10-18 16:33:45,2,yes,
LsjcHuUGfhpOgm8S_dIiMWOnIkpHWfmXIw14RILlozqu1jkWA3gDC4GoaT_BsQtc,35731047,141363,2024-10-18 16:31:20,2024-10-18 16:33:05,2024-10-18 16:33:05,,2024-10-18 16:31:20,tesla_model_s,NA_NA,tesla_model_s,300,yes,by_car,7,51_to_100,shared_lot,,yes,500,smc,Tesla electric network ,yes,500,yes,7,3_to_5,no,,,2024-10-18 16:33:05,1,yes,
SxxfGNrGqu3wzoClMtFnwKIUSU43ugpUWq2T8Vj-8sN4tYOxZzMV38qjhpT-TUDs,35731056,141363,2024-10-18 16:31:30,2024-10-18 16:33:28,2024-10-18 16:33:28,,2024-10-18 16:31:30,tesla_model_y,volkswagen_tiguan,tesla_model_y,300,yes,by_car,7,10_to_30,private_garage,,not_sure,idk,app,,yes,300,yes,3,less_than_3,no,,,2024-10-18 16:33:28,2,yes,
X6Y421GJAZXZ1OFpHMd4fvLf7LBn2I31MMVw6BUqrmMTkPVjCTe9xleGxW11jlfs,35731101,141363,2024-10-18 16:32:35,2024-10-18 16:36:43,2024-10-18 16:36:43,,2024-10-18 16:32:35,acura_mdx,bmw_7_series,audi_q_8_e_tron,300,yes,by_car,5,51_to_100,private_garage,,yes,500,app,,yes,500,yes,3,3_to_5,yes,2,less_than_3,2024-10-18 16:36:43,2,no,yes
HXzaK3K3UVIxgBRcRum21LLyGEFSkXEmI2NJvE27AWgdhdpfpHMOI7Rqj49fYtkI,35731105,141363,2024-10-18 16:32:37,2024-10-18 16:34:07,2024-10-18 16:34:07,,2024-10-18 16:32:37,tesla_model_x,NA_NA,tesla_model_x,300,yes,by_car,5,over_100,private_garage,,not_sure,400,app,,yes,400,yes,3,less_than_3,no,,,2024-10-18 16:34:07,1,yes,
aBr-ElCH8YqXNwGr5qJ7RnwdxcTXHV-AZ8iHEaHkEl53-yRBmXZWNzh-oDMxbmML,35731110,141363,2024-10-18 16:32:40,2024-10-18 16:33:59,2024-10-18 16:34:00,,2024-10-18 16:32:41,kia_stinger,honda_accord,cadillac_lyriq,300,yes,by_car,5,10_to_30,driveway,,no,200,app,,yes,200,yes,5,5_to_8,no,,,2024-10-18 16:34:00,2,no,yes
hWUP-5aV725I5XK8gmqKO0FYIzz_SN7uSA-QWhJSyxLec9w98pglhsMa0lqaSBnc,35731125,141363,2024-10-18 16:32:56,2024-10-18 16:38:37,2024-10-18 16:38:37,,2024-10-18 16:32:56,bmw_i_3,NA_NA,bmw_i_3,100,yes,by_car,6,31_to_50,private_garage,,no,300,app,,yes,300,yes,2,5_to_8,no,,,2024-10-18 16:38:37,1,yes,
