session,session_id,study_id,created,modified,ended,expired,time_2_start,smc_survey,smc_respID,smc_df,user_range,mc_smc_0,time_2_1,mc_smc_1,time_2_2,mc_smc_2,time_2_3,mc_smc_3,time_2_4,mc_smc_4,time_2_5,mc_smc_5,time_2_6,mc_smc_6,time_2_7,smc_all_same,time_2_1_posix,time_2_7_posix,time_diff_smc,smc_speeding,time_2_end
AS3FX1KsI1C4jZKiCIhZfKvUzEBpWFKpYHHFXepJ5yQ0kejzpIvscBJFehuogDyl,35865922,141364,2024-10-29 21:56:28,2024-10-29 22:00:24,2024-10-29 22:00:24,,2024-10-29 21:56:28,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1753,"{""profileID"":129,""respID"":1753,""qID"":1,""altID"":1,""obsID"":6913,""enrollment_cash"":50,""monthly_cash"":10,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",350,2,2024-10-29 21:57:22,2,2024-10-29 21:57:35,2,2024-10-29 21:57:46,1,2024-10-29 21:58:05,1,2024-10-29 21:59:17,1,2024-10-29 21:59:40,1,2024-10-29 22:00:18,no,2024-10-29 21:57:22,2024-10-29 22:00:18,176,no,2024-10-29 22:00:24
W-gtKJNun8BDLkMY94XY_SKkDO_kw7VF9FDA-OAL2l8Kq0hOg11AhRl-oUDx2MkV,35865928,141364,2024-10-29 21:56:33,2024-10-29 21:59:38,2024-10-29 21:59:39,,2024-10-29 21:56:33,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2294,"{""profileID"":471,""respID"":2294,""qID"":1,""altID"":1,""obsID"":10159,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2,2024-10-29 21:57:44,1,2024-10-29 21:58:12,1,2024-10-29 21:58:33,2,2024-10-29 21:58:43,2,2024-10-29 21:58:57,1,2024-10-29 21:59:06,1,2024-10-29 21:59:13,no,2024-10-29 21:57:44,2024-10-29 21:59:13,89,no,2024-10-29 21:59:38
TtoqWqvZmFxMEWDj6aDvlF_qwrUhgjW3c_Mm0DL32KSLUnOLyQYc2GslH5STRQdr,35865955,141364,2024-10-29 21:56:52,2024-10-29 21:58:45,2024-10-29 21:58:46,,2024-10-29 21:56:52,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",932,"{""profileID"":78,""respID"":932,""qID"":1,""altID"":1,""obsID"":1987,""enrollment_cash"":100,""monthly_cash"":20,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",250,1,2024-10-29 21:57:17,1,2024-10-29 21:57:28,2,2024-10-29 21:57:37,1,2024-10-29 21:58:16,3,2024-10-29 21:58:24,3,2024-10-29 21:58:29,1,2024-10-29 21:58:41,no,2024-10-29 21:57:17,2024-10-29 21:58:41,84,no,2024-10-29 21:58:45
hqPe20OszHjExyZ6HmO8O0A_huGaBjLDZPaRts6Rxpftcpp4neHJK3BjmHp37IoL,35865959,141364,2024-10-29 21:56:54,2024-10-29 22:00:26,2024-10-29 22:00:27,,2024-10-29 21:56:54,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1397,"{""profileID"":275,""respID"":1397,""qID"":1,""altID"":1,""obsID"":4777,""enrollment_cash"":200,""monthly_cash"":15,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",450,3,2024-10-29 21:57:23,3,2024-10-29 21:57:31,3,2024-10-29 21:57:39,3,2024-10-29 21:57:46,3,2024-10-29 21:59:50,3,2024-10-29 21:59:56,3,2024-10-29 22:00:09,yes,2024-10-29 21:57:23,2024-10-29 22:00:09,166,no,2024-10-29 22:00:27
AXSBoksDXY6XEu-crY9QPN-9gsRzjYcWmSMUQSkAb5DxE3aCxE5vaMQsOMSEsBsd,35865960,141364,2024-10-29 21:56:55,2024-10-29 21:59:17,2024-10-29 21:59:17,,2024-10-29 21:56:55,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",47,"{""profileID"":454,""respID"":47,""qID"":1,""altID"":1,""obsID"":277,""enrollment_cash"":100,""monthly_cash"":15,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",150,2,2024-10-29 21:58:09,2,2024-10-29 21:58:24,2,2024-10-29 21:58:31,2,2024-10-29 21:58:41,1,2024-10-29 21:58:52,2,2024-10-29 21:59:03,2,2024-10-29 21:59:14,no,2024-10-29 21:58:09,2024-10-29 21:59:14,65,no,2024-10-29 21:59:17
7VKhVRrpHied7qx64ffzdZCSXYXGzs2JhuX0TiIpClI2kUvXzwiaJJkreHabY3zB,35865970,141364,2024-10-29 21:57:00,2024-10-29 21:59:34,2024-10-29 21:59:34,,2024-10-29 21:57:00,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3012,"{""profileID"":138,""respID"":3012,""qID"":1,""altID"":1,""obsID"":14467,""enrollment_cash"":100,""monthly_cash"":20,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",350,2,2024-10-29 21:57:46,2,2024-10-29 21:57:59,1,2024-10-29 21:58:10,1,2024-10-29 21:58:26,2,2024-10-29 21:58:39,2,2024-10-29 21:58:55,1,2024-10-29 21:59:20,no,2024-10-29 21:57:46,2024-10-29 21:59:20,94,no,2024-10-29 21:59:34
GXmmmZQWYMIHQ5MU8mNqo6E_K1eaP2HNRiMWifIiX7Oi_V81znKy2ILeUWXq35Ec,35865976,141364,2024-10-29 21:57:10,2024-10-29 22:01:53,2024-10-29 22:01:54,,2024-10-29 21:57:10,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2375,"{""profileID"":471,""respID"":2375,""qID"":1,""altID"":1,""obsID"":10645,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",100,2,2024-10-29 22:00:55,1,2024-10-29 22:01:08,1,2024-10-29 22:01:20,2,2024-10-29 22:01:28,2,2024-10-29 22:01:36,1,2024-10-29 22:01:43,1,2024-10-29 22:01:50,no,2024-10-29 22:00:55,2024-10-29 22:01:50,55,no,2024-10-29 22:01:54
ng6EI1t3y3w4GqK3dEfbdMFKXUQ1q_9VdjfRRanjyFjf1TTSNr2rq-VxlDLvTbOo,35866027,141364,2024-10-29 21:58:05,2024-10-29 21:58:59,2024-10-29 21:58:59,,2024-10-29 21:58:05,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1462,"{""profileID"":262,""respID"":1462,""qID"":1,""altID"":1,""obsID"":5167,""enrollment_cash"":100,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",100,2,2024-10-29 21:58:26,1,2024-10-29 21:58:32,3,2024-10-29 21:58:37,3,2024-10-29 21:58:41,1,2024-10-29 21:58:46,2,2024-10-29 21:58:51,3,2024-10-29 21:58:57,no,2024-10-29 21:58:26,2024-10-29 21:58:57,31,no,2024-10-29 21:58:59
WkccFRV85wrwWWkGUO628NyjCFFjE4I1sH4S_7b2QhvwRmbBwDRqn4l5KkPswXrD,35866033,141364,2024-10-29 21:58:14,2024-10-29 22:01:51,2024-10-29 22:01:51,,2024-10-29 21:58:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2795,"{""profileID"":202,""respID"":2795,""qID"":1,""altID"":1,""obsID"":13165,""enrollment_cash"":100,""monthly_cash"":2,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-29 22:00:05,2,2024-10-29 22:00:20,3,2024-10-29 22:00:36,1,2024-10-29 22:00:49,1,2024-10-29 22:01:14,2,2024-10-29 22:01:28,3,2024-10-29 22:01:44,no,2024-10-29 22:00:05,2024-10-29 22:01:44,99,no,2024-10-29 22:01:51
0Y7g-LLV801sqi61cZeuYYgmqKBLLiHOpY6kh5LgkYq_XKJNgejqSzk7tTgcHzXn,35866053,141364,2024-10-29 21:58:28,2024-10-29 22:01:57,2024-10-29 22:01:57,,2024-10-29 21:58:28,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",4262,"{""profileID"":543,""respID"":4262,""qID"":1,""altID"":1,""obsID"":21967,""enrollment_cash"":200,""monthly_cash"":2,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",300,2,2024-10-29 22:00:28,1,2024-10-29 22:00:40,2,2024-10-29 22:00:58,1,2024-10-29 22:01:07,1,2024-10-29 22:01:22,1,2024-10-29 22:01:31,1,2024-10-29 22:01:51,no,2024-10-29 22:00:28,2024-10-29 22:01:51,83,no,2024-10-29 22:01:57
CqTYhwgSRKubxaGLO4owcBDVLtAYLMMCtQdaFo-lhf-CXGGo95az0AwX_sU0KAfA,35866092,141364,2024-10-29 21:58:59,2024-10-29 22:01:17,2024-10-29 22:01:18,,2024-10-29 21:58:59,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3169,"{""profileID"":405,""respID"":3169,""qID"":1,""altID"":1,""obsID"":15409,""enrollment_cash"":50,""monthly_cash"":5,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",600,3,2024-10-29 21:59:21,2,2024-10-29 21:59:32,2,2024-10-29 21:59:50,3,2024-10-29 22:00:15,2,2024-10-29 22:00:31,3,2024-10-29 22:00:59,1,2024-10-29 22:01:10,no,2024-10-29 21:59:21,2024-10-29 22:01:10,109,no,2024-10-29 22:01:17
1rVS9uGGoZijPT0JWI2q1lyF1Di8_1tmzsd3NRtkbqRVINfg32agdFfwDLumBngb,35866152,141364,2024-10-29 21:59:49,2024-10-29 22:02:44,2024-10-29 22:02:44,,2024-10-29 21:59:49,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2666,"{""profileID"":531,""respID"":2666,""qID"":1,""altID"":1,""obsID"":12391,""enrollment_cash"":200,""monthly_cash"":10,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",300,2,2024-10-29 22:00:46,2,2024-10-29 22:01:09,2,2024-10-29 22:01:39,1,2024-10-29 22:01:55,2,2024-10-29 22:02:06,1,2024-10-29 22:02:20,2,2024-10-29 22:02:36,no,2024-10-29 22:00:46,2024-10-29 22:02:36,110,no,2024-10-29 22:02:44
Njm4XYAjvrCo-glB6fNmHF2MZrozLsvciz3rWR4Ywlp0KGFntXVBzJoqK0O6bws3,35866250,141364,2024-10-29 22:00:31,2024-10-29 22:02:34,2024-10-29 22:02:35,,2024-10-29 22:00:32,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",911,"{""profileID"":187,""respID"":911,""qID"":1,""altID"":1,""obsID"":1861,""enrollment_cash"":200,""monthly_cash"":5,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",600,1,2024-10-29 22:01:09,2,2024-10-29 22:01:19,2,2024-10-29 22:01:40,2,2024-10-29 22:01:47,1,2024-10-29 22:01:57,1,2024-10-29 22:02:19,1,2024-10-29 22:02:29,no,2024-10-29 22:01:09,2024-10-29 22:02:29,80,no,2024-10-29 22:02:35
HQemS3yzhUjAQ5ZdCOq4a9AyDeo9NotpPovP_eGlP-upbPnG8YAiIPtAqt6WeoVw,35866251,141364,2024-10-29 22:00:33,2024-10-29 22:05:56,2024-10-29 22:05:57,,2024-10-29 22:00:33,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",4057,"{""profileID"":89,""respID"":4057,""qID"":1,""altID"":1,""obsID"":20737,""enrollment_cash"":50,""monthly_cash"":10,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",100,2,2024-10-29 22:02:44,2,2024-10-29 22:03:26,1,2024-10-29 22:03:51,2,2024-10-29 22:04:10,1,2024-10-29 22:05:12,2,2024-10-29 22:05:36,2,2024-10-29 22:05:48,no,2024-10-29 22:02:44,2024-10-29 22:05:48,184,no,2024-10-29 22:05:56
WxZY55_SRAO9Wi7p8gAgcXamrMc1-LBaKIWtJH6AV0dDfjnUNmfctcGQVkWrlvzN,35866273,141364,2024-10-29 22:00:43,2024-10-29 22:02:24,2024-10-29 22:02:24,,2024-10-29 22:00:43,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1894,"{""profileID"":177,""respID"":1894,""qID"":1,""altID"":1,""obsID"":7759,""enrollment_cash"":50,""monthly_cash"":20,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",350,2,2024-10-29 22:01:42,2,2024-10-29 22:01:55,1,2024-10-29 22:02:01,1,2024-10-29 22:02:06,1,2024-10-29 22:02:11,2,2024-10-29 22:02:17,1,2024-10-29 22:02:21,no,2024-10-29 22:01:42,2024-10-29 22:02:21,39,no,2024-10-29 22:02:24
6GzM7HeOvxXj7YZIHbYiC2GnPF5h5J2oYnLKGs8F7JXlT0HNmifGnsTwkQwu9QMk,35866306,141364,2024-10-29 22:00:52,2024-10-29 22:01:59,2024-10-29 22:02:00,,2024-10-29 22:00:52,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1666,"{""profileID"":597,""respID"":1666,""qID"":1,""altID"":1,""obsID"":6391,""enrollment_cash"":50,""monthly_cash"":20,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",500,2,2024-10-29 22:01:18,1,2024-10-29 22:01:23,1,2024-10-29 22:01:29,1,2024-10-29 22:01:37,1,2024-10-29 22:01:44,2,2024-10-29 22:01:49,2,2024-10-29 22:01:56,no,2024-10-29 22:01:18,2024-10-29 22:01:56,38,no,2024-10-29 22:02:00
iF7ui5-fkjt33azIkqkhRjVJoIMkXQwbHjVSWQIYtGEEIGYdkX1qjJ7uxFQENoad,35866410,141364,2024-10-29 22:01:24,2024-10-29 22:02:42,2024-10-29 22:02:42,,2024-10-29 22:01:24,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3069,"{""profileID"":237,""respID"":3069,""qID"":1,""altID"":1,""obsID"":14809,""enrollment_cash"":50,""monthly_cash"":20,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",400,2,2024-10-29 22:02:08,2,2024-10-29 22:02:13,2,2024-10-29 22:02:19,1,2024-10-29 22:02:24,1,2024-10-29 22:02:29,1,2024-10-29 22:02:33,1,2024-10-29 22:02:40,no,2024-10-29 22:02:08,2024-10-29 22:02:40,32,no,2024-10-29 22:02:42
C1qYQ0t11t8spgNFwch06Msz_GiN153bF0eepXwYOxWzp2B053a2p5V6MqYwqsZW,35866411,141364,2024-10-29 22:01:25,2024-10-29 22:05:54,2024-10-29 22:05:55,,2024-10-29 22:01:26,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3493,"{""profileID"":581,""respID"":3493,""qID"":1,""altID"":1,""obsID"":17353,""enrollment_cash"":50,""monthly_cash"":2,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",100,1,2024-10-29 22:04:36,2,2024-10-29 22:04:47,2,2024-10-29 22:05:00,2,2024-10-29 22:05:10,2,2024-10-29 22:05:22,2,2024-10-29 22:05:39,1,2024-10-29 22:05:49,no,2024-10-29 22:04:36,2024-10-29 22:05:49,73,no,2024-10-29 22:05:54
2memfVuBE4p6K9UsJHfseCNVz3YBciZk2hiqJ20CddoVFdJDcfc9u5DUReJpH26U,35866417,141364,2024-10-29 22:01:29,2024-10-29 22:03:00,2024-10-29 22:03:00,,2024-10-29 22:01:29,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2145,"{""profileID"":446,""respID"":2145,""qID"":1,""altID"":1,""obsID"":9265,""enrollment_cash"":100,""monthly_cash"":5,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2,2024-10-29 22:02:02,1,2024-10-29 22:02:14,2,2024-10-29 22:02:22,1,2024-10-29 22:02:38,1,2024-10-29 22:02:46,1,2024-10-29 22:02:52,1,2024-10-29 22:02:57,no,2024-10-29 22:02:02,2024-10-29 22:02:57,55,no,2024-10-29 22:03:00
T2YUkAZ69pyBc88clxPbGBnpiqgCTtP6GWutCwUhzaMULK5k37dHCGnqkaUByJWq,35866476,141364,2024-10-29 22:01:52,2024-10-29 22:34:53,2024-10-29 22:34:54,,2024-10-29 22:01:52,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3984,"{""profileID"":437,""respID"":3984,""qID"":1,""altID"":1,""obsID"":20299,""enrollment_cash"":50,""monthly_cash"":20,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,1,2024-10-29 22:03:39,2,2024-10-29 22:04:01,1,2024-10-29 22:33:28,1,2024-10-29 22:33:39,2,2024-10-29 22:34:08,1,2024-10-29 22:34:32,1,2024-10-29 22:34:49,no,2024-10-29 22:03:39,2024-10-29 22:34:49,1870,no,2024-10-29 22:34:53
C4woNow61E1BGOgGapqiLG0rN5Ww205mf8afpfBZXmmX7B7JLKiGRMMoNDKqcvIU,35866478,141364,2024-10-29 22:01:55,2024-10-29 22:03:27,2024-10-29 22:03:28,,2024-10-29 22:01:55,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2188,"{""profileID"":546,""respID"":2188,""qID"":1,""altID"":1,""obsID"":9523,""enrollment_cash"":100,""monthly_cash"":5,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-10-29 22:02:24,1,2024-10-29 22:02:37,2,2024-10-29 22:02:48,2,2024-10-29 22:02:56,1,2024-10-29 22:03:02,1,2024-10-29 22:03:10,2,2024-10-29 22:03:24,no,2024-10-29 22:02:24,2024-10-29 22:03:24,60,no,2024-10-29 22:03:28
niI_vR9LPgVi1FZ-fbQ3GfeIpkEdhsqoXdNuxTaXws-7jWo1Tv95GzZHfv2Z5mH-,35866479,141364,2024-10-29 22:01:55,2024-10-29 22:03:11,2024-10-29 22:03:12,,2024-10-29 22:01:55,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",443,"{""profileID"":183,""respID"":443,""qID"":1,""altID"":1,""obsID"":2653,""enrollment_cash"":200,""monthly_cash"":2,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-29 22:02:29,2,2024-10-29 22:02:35,1,2024-10-29 22:02:43,2,2024-10-29 22:02:48,1,2024-10-29 22:02:59,2,2024-10-29 22:03:04,1,2024-10-29 22:03:09,no,2024-10-29 22:02:29,2024-10-29 22:03:09,40,no,2024-10-29 22:03:11
anBrJriy_FwP6j3zViCV7E_t5I94DfklYVgqpnbRFeHjkiqbIAaOIn6X0IckR7-2,35866499,141364,2024-10-29 22:02:03,2024-10-29 22:03:00,2024-10-29 22:03:00,,2024-10-29 22:02:03,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3046,"{""profileID"":708,""respID"":3046,""qID"":1,""altID"":1,""obsID"":14671,""enrollment_cash"":300,""monthly_cash"":5,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",300,1,2024-10-29 22:02:26,2,2024-10-29 22:02:35,1,2024-10-29 22:02:41,1,2024-10-29 22:02:46,2,2024-10-29 22:02:50,1,2024-10-29 22:02:54,2,2024-10-29 22:02:58,no,2024-10-29 22:02:26,2024-10-29 22:02:58,32,no,2024-10-29 22:03:00
fIHc-SEnHF8ounQZVIN2Ywhx1sDERIRqgh2TeF1SC9GATL1MRr8BzUVvJ5v84Gbv,35866515,141364,2024-10-29 22:02:14,2024-10-29 22:04:26,2024-10-29 22:04:27,,2024-10-29 22:02:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",6,"{""profileID"":429,""respID"":6,""qID"":1,""altID"":1,""obsID"":31,""enrollment_cash"":50,""monthly_cash"":10,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,1,2024-10-29 22:03:07,1,2024-10-29 22:03:19,1,2024-10-29 22:03:33,1,2024-10-29 22:03:44,1,2024-10-29 22:03:50,1,2024-10-29 22:03:58,2,2024-10-29 22:04:14,no,2024-10-29 22:03:07,2024-10-29 22:04:14,67,no,2024-10-29 22:04:27
69XSWqjqGGto4siM5j64aO4OMMWtfrCyONfbzdmUoFxUEcBhC8OQk7ZPb7YdmOYC,35866516,141364,2024-10-29 22:02:14,2024-10-29 22:03:21,2024-10-29 22:03:21,,2024-10-29 22:02:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1715,"{""profileID"":172,""respID"":1715,""qID"":1,""altID"":1,""obsID"":6685,""enrollment_cash"":300,""monthly_cash"":10,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",400,2,2024-10-29 22:02:40,1,2024-10-29 22:02:45,2,2024-10-29 22:02:51,2,2024-10-29 22:02:58,2,2024-10-29 22:03:05,1,2024-10-29 22:03:15,1,2024-10-29 22:03:19,no,2024-10-29 22:02:40,2024-10-29 22:03:19,39,no,2024-10-29 22:03:21
epFD9GFEJ6H_hK26cCNFFJUSpUXO6SnFSBApN8-2a5L6jtHqVdoh6X31fXyPj2Pf,35866517,141364,2024-10-29 22:02:14,2024-10-29 22:05:07,2024-10-29 22:05:08,,2024-10-29 22:02:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1180,"{""profileID"":566,""respID"":1180,""qID"":1,""altID"":1,""obsID"":3475,""enrollment_cash"":100,""monthly_cash"":5,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",200,3,2024-10-29 22:03:45,2,2024-10-29 22:04:01,1,2024-10-29 22:04:27,1,2024-10-29 22:04:34,1,2024-10-29 22:04:46,1,2024-10-29 22:04:52,1,2024-10-29 22:05:02,no,2024-10-29 22:03:45,2024-10-29 22:05:02,77,no,2024-10-29 22:05:07
-D_BXVQpW8NJ7uBR6KK2r4tIeCHDPiNzuJDuuK7ZB8I3ucIx5EFRsTAAlmFPZviN,35866525,141364,2024-10-29 22:02:19,2024-10-29 22:09:26,2024-10-29 22:09:26,,2024-10-29 22:02:19,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2298,"{""profileID"":5,""respID"":2298,""qID"":1,""altID"":1,""obsID"":10183,""enrollment_cash"":50,""monthly_cash"":5,""override"":0,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",400,2,2024-10-29 22:07:20,3,2024-10-29 22:07:35,2,2024-10-29 22:07:53,2,2024-10-29 22:08:26,2,2024-10-29 22:08:39,2,2024-10-29 22:08:50,3,2024-10-29 22:09:17,no,2024-10-29 22:07:20,2024-10-29 22:09:17,117,no,2024-10-29 22:09:26
5RZCseEalq7rYoUqKwP9_nCQTKVCdhSq9cuZrUAS94LG1SdPg8Ym0RB0Ptswm1Ae,35866527,141364,2024-10-29 22:02:22,2024-10-29 22:03:12,2024-10-29 22:03:13,,2024-10-29 22:02:22,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1370,"{""profileID"":401,""respID"":1370,""qID"":1,""altID"":1,""obsID"":4615,""enrollment_cash"":50,""monthly_cash"":2,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",250,2,2024-10-29 22:02:41,1,2024-10-29 22:02:45,1,2024-10-29 22:02:50,2,2024-10-29 22:02:55,2,2024-10-29 22:03:00,2,2024-10-29 22:03:04,2,2024-10-29 22:03:10,no,2024-10-29 22:02:41,2024-10-29 22:03:10,29,no,2024-10-29 22:03:13
